Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Al Sb 
     -6.30668      0.89580      0.00000      0.00000
     -6.29668      1.10939      0.00000      0.00000
     -6.28668      1.39702      0.00000      0.00000
     -6.27668      1.81794      0.00000      0.00000
     -6.26668      1.98304      0.00000      0.00000
     -6.25668      1.80692      0.00000      0.00000
     -6.24668      1.70296      0.00000      0.00000
     -6.23668      2.01127      0.00000      0.00000
     -6.22668      2.35455      0.00000      0.00000
     -6.21668      2.66073      0.00000      0.00000
     -6.20668      3.02988      0.00000      0.00000
     -6.19668      2.76384      0.00000      0.00000
     -6.18668      1.99754      0.00000      0.00000
     -6.17668      1.40464      0.00000      0.00000
     -6.16668      0.98703      0.00000      0.00000
     -6.15668      0.87370      0.00000      0.00000
     -6.14668      1.15013      0.00000      0.00000
     -6.13668      1.53298      0.00000      0.00000
     -6.12668      1.58119      0.00000      0.00000
     -6.11668      1.47253      0.00000      0.00000
     -6.10668      1.70835      0.00000      0.00000
     -6.09668      2.10780      0.00000      0.00000
     -6.08668      2.13222      0.00000      0.00000
     -6.07668      1.90467      0.00000      0.00000
     -6.06668      1.73195      0.00000      0.00000
     -6.05668      1.82061      0.00000      0.00000
     -6.04668      1.86661      0.00000      0.00000
     -6.03668      1.77524      0.00000      0.00000
     -6.02668      2.02955      0.00000      0.00000
     -6.01668      2.27476      0.00000      0.00000
     -6.00668      1.87104      0.00000      0.00000
     -5.99668      1.33932      0.00000      0.00000
     -5.98668      1.46658      0.00000      0.00000
     -5.97668      2.03913      0.00000      0.00000
     -5.96668      2.43952      0.00000      0.00000
     -5.95668      2.46403      0.00000      0.00000
     -5.94668      2.32126      0.00000      0.00000
     -5.93668      2.45402      0.00000      0.00000
     -5.92668      2.54332      0.00000      0.00000
     -5.91668      2.30544      0.00000      0.00000
     -5.90668      2.16891      0.00000      0.00000
     -5.89668      2.06480      0.00000      0.00000
     -5.88668      1.88961      0.00000      0.00000
     -5.87668      1.85144      0.00000      0.00000
     -5.86668      1.77513      0.00000      0.00000
     -5.85668      1.53999      0.00000      0.00000
     -5.84668      1.60922      0.00000      0.00000
     -5.83668      2.03403      0.00000      0.00000
     -5.82668      2.47895      0.00000      0.00000
     -5.81668      2.63859      0.00000      0.00000
     -5.80668      2.34445      0.00000      0.00000
     -5.79668      1.87413      0.00000      0.00000
     -5.78668      1.64170      0.00000      0.00000
     -5.77668      1.83245      0.00000      0.00000
     -5.76668      1.93764      0.00000      0.00000
     -5.75668      1.79605      0.00000      0.00000
     -5.74668      2.05241      0.00000      0.00000
     -5.73668      2.49785      0.00000      0.00000
     -5.72668      2.34942      0.00000      0.00000
     -5.71668      2.13583      0.00000      0.00000
     -5.70668      2.38079      0.00000      0.00000
     -5.69668      2.17642      0.00000      0.00000
     -5.68668      1.74769      0.00000      0.00000
     -5.67668      1.90718      0.00000      0.00000
     -5.66668      2.17143      0.00000      0.00000
     -5.65668      2.33624      0.00000      0.00000
     -5.64668      2.56796      0.00000      0.00000
     -5.63668      2.36347      0.00000      0.00000
     -5.62668      1.69502      0.00000      0.00000
     -5.61668      1.40529      0.00000      0.00000
     -5.60668      1.91398      0.00000      0.00000
     -5.59668      2.54828      0.00000      0.00000
     -5.58668      2.47374      0.00000      0.00000
     -5.57668      2.23947      0.00000      0.00000
     -5.56668      2.26131      0.00000      0.00000
     -5.55668      2.56061      0.00000      0.00000
     -5.54668      2.86573      0.00000      0.00000
     -5.53668      2.70093      0.00000      0.00000
     -5.52668      1.88968      0.00000      0.00000
     -5.51668      1.19113      0.00000      0.00000
     -5.50668      1.59967      0.00000      0.00000
     -5.49668      2.62854      0.00000      0.00000
     -5.48668      3.10869      0.00000      0.00000
     -5.47668      2.58545      0.00000      0.00000
     -5.46668      1.81924      0.00000      0.00000
     -5.45668      1.71523      0.00000      0.00000
     -5.44668      2.11162      0.00000      0.00000
     -5.43668      2.30855      0.00000      0.00000
     -5.42668      2.34923      0.00000      0.00000
     -5.41668      2.33423      0.00000      0.00000
     -5.40668      2.27921      0.00000      0.00000
     -5.39668      2.02845      0.00000      0.00000
     -5.38668      1.84352      0.00000      0.00000
     -5.37668      2.16259      0.00000      0.00000
     -5.36668      2.47970      0.00000      0.00000
     -5.35668      2.29396      0.00000      0.00000
     -5.34668      2.19651      0.00000      0.00000
     -5.33668      2.21816      0.00000      0.00000
     -5.32668      2.05497      0.00000      0.00000
     -5.31668      1.94261      0.00000      0.00000
     -5.30668      2.08519      0.00000      0.00000
     -5.29668      2.30337      0.00000      0.00000
     -5.28668      2.02575      0.00000      0.00000
     -5.27668      1.82976      0.00000      0.00000
     -5.26668      1.90332      0.00000      0.00000
     -5.25668      1.88074      0.00000      0.00000
     -5.24668      1.97352      0.00000      0.00000
     -5.23668      2.45944      0.00000      0.00000
     -5.22668      3.06780      0.00000      0.00000
     -5.21668      2.82558      0.00000      0.00000
     -5.20668      2.02553      0.00000      0.00000
     -5.19668      1.58566      0.00000      0.00000
     -5.18668      1.47598      0.00000      0.00000
     -5.17668      1.68216      0.00000      0.00000
     -5.16668      2.12519      0.00000      0.00000
     -5.15668      2.28776      0.00000      0.00000
     -5.14668      2.05279      0.00000      0.00000
     -5.13668      2.02773      0.00000      0.00000
     -5.12668      2.25784      0.00000      0.00000
     -5.11668      2.30344      0.00000      0.00000
     -5.10668      1.93268      0.00000      0.00000
     -5.09668      1.73529      0.00000      0.00000
     -5.08668      1.83968      0.00000      0.00000
     -5.07668      1.78153      0.00000      0.00000
     -5.06668      1.81114      0.00000      0.00000
     -5.05668      2.07680      0.00000      0.00000
     -5.04668      2.71006      0.00000      0.00000
     -5.03668      3.34943      0.00000      0.00000
     -5.02668      3.38364      0.00000      0.00000
     -5.01668      3.10693      0.00000      0.00000
     -5.00668      2.92375      0.00000      0.00000
     -4.99668      2.88218      0.00000      0.00000
     -4.98668      2.86192      0.00000      0.00000
     -4.97668      2.40797      0.00000      0.00000
     -4.96668      2.21338      0.00000      0.00000
     -4.95668      2.34432      0.00000      0.00000
     -4.94668      2.12262      0.00000      0.00000
     -4.93668      1.87923      0.00000      0.00000
     -4.92668      1.76159      0.00000      0.00000
     -4.91668      1.78656      0.00000      0.00000
     -4.90668      1.95699      0.00000      0.00000
     -4.89668      2.07288      0.00000      0.00000
     -4.88668      1.83690      0.00000      0.00000
     -4.87668      1.82458      0.00000      0.00000
     -4.86668      2.27742      0.00000      0.00000
     -4.85668      2.73202      0.00000      0.00000
     -4.84668      2.79388      0.00000      0.00000
     -4.83668      2.15330      0.00000      0.00000
     -4.82668      1.54561      0.00000      0.00000
     -4.81668      1.69768      0.00000      0.00000
     -4.80668      2.37490      0.00000      0.00000
     -4.79668      2.65436      0.00000      0.00000
     -4.78668      2.49750      0.00000      0.00000
     -4.77668      2.63112      0.00000      0.00000
     -4.76668      2.70481      0.00000      0.00000
     -4.75668      2.42399      0.00000      0.00000
     -4.74668      2.40097      0.00000      0.00000
     -4.73668      2.93160      0.00000      0.00000
     -4.72668      3.17170      0.00000      0.00000
     -4.71668      2.87120      0.00000      0.00000
     -4.70668      2.71978      0.00000      0.00000
     -4.69668      2.82362      0.00000      0.00000
     -4.68668      3.20354      0.00000      0.00000
     -4.67668      3.47238      0.00000      0.00000
     -4.66668      3.45752      0.00000      0.00000
     -4.65668      3.35547      0.00000      0.00000
     -4.64668      3.23941      0.00000      0.00000
     -4.63668      2.80482      0.00000      0.00000
     -4.62668      2.53492      0.00000      0.00000
     -4.61668      2.54802      0.00000      0.00000
     -4.60668      2.49615      0.00000      0.00000
     -4.59668      2.59136      0.00000      0.00000
     -4.58668      2.93774      0.00000      0.00000
     -4.57668      3.06128      0.00000      0.00000
     -4.56668      2.90931      0.00000      0.00000
     -4.55668      3.12342      0.00000      0.00000
     -4.54668      3.60706      0.00000      0.00000
     -4.53668      3.50968      0.00000      0.00000
     -4.52668      3.16635      0.00000      0.00000
     -4.51668      2.78626      0.00000      0.00000
     -4.50668      2.26760      0.00000      0.00000
     -4.49668      2.01166      0.00000      0.00000
     -4.48668      2.17915      0.00000      0.00000
     -4.47668      2.52559      0.00000      0.00000
     -4.46668      2.84374      0.00000      0.00000
     -4.45668      2.72730      0.00000      0.00000
     -4.44668      2.32525      0.00000      0.00000
     -4.43668      2.10826      0.00000      0.00000
     -4.42668      2.55200      0.00000      0.00000
     -4.41668      2.73997      0.00000      0.00000
     -4.40668      2.10602      0.00000      0.00000
     -4.39668      1.68257      0.00000      0.00000
     -4.38668      1.76485      0.00000      0.00000
     -4.37668      2.13445      0.00000      0.00000
     -4.36668      2.55768      0.00000      0.00000
     -4.35668      2.97584      0.00000      0.00000
     -4.34668      2.85050      0.00000      0.00000
     -4.33668      2.15700      0.00000      0.00000
     -4.32668      1.74311      0.00000      0.00000
     -4.31668      1.74598      0.00000      0.00000
     -4.30668      2.03035      0.00000      0.00000
     -4.29668      2.20774      0.00000      0.00000
     -4.28668      2.12806      0.00000      0.00000
     -4.27668      2.62019      0.00000      0.00000
     -4.26668      3.44671      0.00000      0.00000
     -4.25668      3.49864      0.00000      0.00000
     -4.24668      2.63406      0.00000      0.00000
     -4.23668      1.98254      0.00000      0.00000
     -4.22668      2.06169      0.00000      0.00000
     -4.21668      2.13729      0.00000      0.00000
     -4.20668      2.05820      0.00000      0.00000
     -4.19668      2.05502      0.00000      0.00000
     -4.18668      2.17802      0.00000      0.00000
     -4.17668      2.30554      0.00000      0.00000
     -4.16668      2.27089      0.00000      0.00000
     -4.15668      2.04616      0.00000      0.00000
     -4.14668      1.71231      0.00000      0.00000
     -4.13668      1.63204      0.00000      0.00000
     -4.12668      1.95328      0.00000      0.00000
     -4.11668      2.16426      0.00000      0.00000
     -4.10668      2.00397      0.00000      0.00000
     -4.09668      2.08217      0.00000      0.00000
     -4.08668      2.18963      0.00000      0.00000
     -4.07668      2.32389      0.00000      0.00000
     -4.06668      2.69037      0.00000      0.00000
     -4.05668      2.95254      0.00000      0.00000
     -4.04668      2.84902      0.00000      0.00000
     -4.03668      2.40906      0.00000      0.00000
     -4.02668      2.08594      0.00000      0.00000
     -4.01668      2.21961      0.00000      0.00000
     -4.00668      2.51121      0.00000      0.00000
     -3.99668      2.59745      0.00000      0.00000
     -3.98668      2.34178      0.00000      0.00000
     -3.97668      1.88597      0.00000      0.00000
     -3.96668      1.40463      0.00000      0.00000
     -3.95668      1.03672      0.00000      0.00000
     -3.94668      1.21578      0.00000      0.00000
     -3.93668      1.61497      0.00000      0.00000
     -3.92668      1.95223      0.00000      0.00000
     -3.91668      1.88517      0.00000      0.00000
     -3.90668      1.84260      0.00000      0.00000
     -3.89668      2.39699      0.00000      0.00000
     -3.88668      3.00665      0.00000      0.00000
     -3.87668      2.76933      0.00000      0.00000
     -3.86668      2.33797      0.00000      0.00000
     -3.85668      2.16971      0.00000      0.00000
     -3.84668      1.89149      0.00000      0.00000
     -3.83668      1.64305      0.00000      0.00000
     -3.82668      2.00518      0.00000      0.00000
     -3.81668      2.23383      0.00000      0.00000
     -3.80668      1.66869      0.00000      0.00000
     -3.79668      1.26767      0.00000      0.00000
     -3.78668      1.39219      0.00000      0.00000
     -3.77668      1.52812      0.00000      0.00000
     -3.76668      1.52530      0.00000      0.00000
     -3.75668      1.59931      0.00000      0.00000
     -3.74668      1.95721      0.00000      0.00000
     -3.73668      2.30165      0.00000      0.00000
     -3.72668      2.10904      0.00000      0.00000
     -3.71668      1.62510      0.00000      0.00000
     -3.70668      1.38956      0.00000      0.00000
     -3.69668      1.31298      0.00000      0.00000
     -3.68668      1.27533      0.00000      0.00000
     -3.67668      1.38893      0.00000      0.00000
     -3.66668      1.91297      0.00000      0.00000
     -3.65668      2.32678      0.00000      0.00000
     -3.64668      2.14868      0.00000      0.00000
     -3.63668      1.89989      0.00000      0.00000
     -3.62668      1.93874      0.00000      0.00000
     -3.61668      2.08601      0.00000      0.00000
     -3.60668      2.30477      0.00000      0.00000
     -3.59668      2.39030      0.00000      0.00000
     -3.58668      2.50955      0.00000      0.00000
     -3.57668      2.64838      0.00000      0.00000
     -3.56668      2.06631      0.00000      0.00000
     -3.55668      1.48651      0.00000      0.00000
     -3.54668      1.44621      0.00000      0.00000
     -3.53668      1.55036      0.00000      0.00000
     -3.52668      1.51989      0.00000      0.00000
     -3.51668      1.30647      0.00000      0.00000
     -3.50668      1.04703      0.00000      0.00000
     -3.49668      1.06537      0.00000      0.00000
     -3.48668      1.43660      0.00000      0.00000
     -3.47668      1.63181      0.00000      0.00000
     -3.46668      1.50751      0.00000      0.00000
     -3.45668      1.34126      0.00000      0.00000
     -3.44668      1.23341      0.00000      0.00000
     -3.43668      1.36634      0.00000      0.00000
     -3.42668      1.33543      0.00000      0.00000
     -3.41668      1.15119      0.00000      0.00000
     -3.40668      1.26155      0.00000      0.00000
     -3.39668      1.23138      0.00000      0.00000
     -3.38668      1.11063      0.00000      0.00000
     -3.37668      1.30825      0.00000      0.00000
     -3.36668      1.65492      0.00000      0.00000
     -3.35668      1.52805      0.00000      0.00000
     -3.34668      1.04372      0.00000      0.00000
     -3.33668      0.66523      0.00000      0.00000
     -3.32668      0.40384      0.00000      0.00000
     -3.31668      0.37743      0.00000      0.00000
     -3.30668      0.45458      0.00000      0.00000
     -3.29668      0.53927      0.00000      0.00000
     -3.28668      0.58893      0.00000      0.00000
     -3.27668      0.90588      0.00000      0.00000
     -3.26668      1.31764      0.00000      0.00000
     -3.25668      1.32364      0.00000      0.00000
     -3.24668      1.33026      0.00000      0.00000
     -3.23668      1.05674      0.00000      0.00000
     -3.22668      0.72412      0.00000      0.00000
     -3.21668      0.58162      0.00000      0.00000
     -3.20668      0.51033      0.00000      0.00000
     -3.19668      0.67944      0.00000      0.00000
     -3.18668      0.75376      0.00000      0.00000
     -3.17668      0.71483      0.00000      0.00000
     -3.16668      1.11642      0.00000      0.00000
     -3.15668      1.52202      0.00000      0.00000
     -3.14668      1.28630      0.00000      0.00000
     -3.13668      0.80867      0.00000      0.00000
     -3.12668      0.53625      0.00000      0.00000
     -3.11668      0.55363      0.00000      0.00000
     -3.10668      0.60116      0.00000      0.00000
     -3.09668      0.67378      0.00000      0.00000
     -3.08668      0.64768      0.00000      0.00000
     -3.07668      0.56959      0.00000      0.00000
     -3.06668      0.80184      0.00000      0.00000
     -3.05668      0.90524      0.00000      0.00000
     -3.04668      0.57521      0.00000      0.00000
     -3.03668      0.31275      0.00000      0.00000
     -3.02668      0.26066      0.00000      0.00000
     -3.01668      0.26882      0.00000      0.00000
     -3.00668      0.23171      0.00000      0.00000
     -2.99668      0.25832      0.00000      0.00000
     -2.98668      0.46331      0.00000      0.00000
     -2.97668      0.54639      0.00000      0.00000
     -2.96668      0.46964      0.00000      0.00000
     -2.95668      0.51543      0.00000      0.00000
     -2.94668      0.52903      0.00000      0.00000
     -2.93668      0.38852      0.00000      0.00000
     -2.92668      0.28790      0.00000      0.00000
     -2.91668      0.24460      0.00000      0.00000
     -2.90668      0.35648      0.00000      0.00000
     -2.89668      0.53301      0.00000      0.00000
     -2.88668      0.67642      0.00000      0.00000
     -2.87668      0.59838      0.00000      0.00000
     -2.86668      0.37458      0.00000      0.00000
     -2.85668      0.29210      0.00000      0.00000
     -2.84668      0.31448      0.00000      0.00000
     -2.83668      0.25345      0.00000      0.00000
     -2.82668      0.21513      0.00000      0.00000
     -2.81668      0.24994      0.00000      0.00000
     -2.80668      0.33628      0.00000      0.00000
     -2.79668      0.37750      0.00000      0.00000
     -2.78668      0.51833      0.00000      0.00000
     -2.77668      0.80145      0.00000      0.00000
     -2.76668      0.89438      0.00000      0.00000
     -2.75668      0.83158      0.00000      0.00000
     -2.74668      0.58753      0.00000      0.00000
     -2.73668      0.50500      0.00000      0.00000
     -2.72668      0.76986      0.00000      0.00000
     -2.71668      1.03811      0.00000      0.00000
     -2.70668      1.04498      0.00000      0.00000
     -2.69668      0.75123      0.00000      0.00000
     -2.68668      0.47581      0.00000      0.00000
     -2.67668      0.34803      0.00000      0.00000
     -2.66668      0.22807      0.00000      0.00000
     -2.65668      0.38781      0.00000      0.00000
     -2.64668      0.94241      0.00000      0.00000
     -2.63668      1.29475      0.00000      0.00000
     -2.62668      1.18647      0.00000      0.00000
     -2.61668      0.86322      0.00000      0.00000
     -2.60668      0.63646      0.00000      0.00000
     -2.59668      0.65805      0.00000      0.00000
     -2.58668      0.85422      0.00000      0.00000
     -2.57668      1.06001      0.00000      0.00000
     -2.56668      1.00055      0.00000      0.00000
     -2.55668      0.74148      0.00000      0.00000
     -2.54668      0.60693      0.00000      0.00000
     -2.53668      0.70418      0.00000      0.00000
     -2.52668      0.85796      0.00000      0.00000
     -2.51668      0.76720      0.00000      0.00000
     -2.50668      0.58811      0.00000      0.00000
     -2.49668      0.66863      0.00000      0.00000
     -2.48668      0.63945      0.00000      0.00000
     -2.47668      0.60262      0.00000      0.00000
     -2.46668      0.96600      0.00000      0.00000
     -2.45668      1.22923      0.00000      0.00000
     -2.44668      1.04221      0.00000      0.00000
     -2.43668      0.82280      0.00000      0.00000
     -2.42668      0.66690      0.00000      0.00000
     -2.41668      0.57764      0.00000      0.00000
     -2.40668      0.44999      0.00000      0.00000
     -2.39668      0.32308      0.00000      0.00000
     -2.38668      0.29312      0.00000      0.00000
     -2.37668      0.24817      0.00000      0.00000
     -2.36668      0.16448      0.00000      0.00000
     -2.35668      0.16146      0.00000      0.00000
     -2.34668      0.26028      0.00000      0.00000
     -2.33668      0.29980      0.00000      0.00000
     -2.32668      0.30226      0.00000      0.00000
     -2.31668      0.42594      0.00000      0.00000
     -2.30668      0.57550      0.00000      0.00000
     -2.29668      0.62861      0.00000      0.00000
     -2.28668      0.68887      0.00000      0.00000
     -2.27668      0.64011      0.00000      0.00000
     -2.26668      0.54910      0.00000      0.00000
     -2.25668      0.60667      0.00000      0.00000
     -2.24668      0.85509      0.00000      0.00000
     -2.23668      0.85172      0.00000      0.00000
     -2.22668      0.67293      0.00000      0.00000
     -2.21668      0.62461      0.00000      0.00000
     -2.20668      0.68164      0.00000      0.00000
     -2.19668      0.79635      0.00000      0.00000
     -2.18668      0.80724      0.00000      0.00000
     -2.17668      0.77627      0.00000      0.00000
     -2.16668      0.76857      0.00000      0.00000
     -2.15668      0.71065      0.00000      0.00000
     -2.14668      0.56572      0.00000      0.00000
     -2.13668      0.53437      0.00000      0.00000
     -2.12668      0.74347      0.00000      0.00000
     -2.11668      0.76180      0.00000      0.00000
     -2.10668      0.42198      0.00000      0.00000
     -2.09668      0.14403      0.00000      0.00000
     -2.08668      0.21561      0.00000      0.00000
     -2.07668      0.51377      0.00000      0.00000
     -2.06668      0.66330      0.00000      0.00000
     -2.05668      0.62909      0.00000      0.00000
     -2.04668      0.67431      0.00000      0.00000
     -2.03668      0.67689      0.00000      0.00000
     -2.02668      0.51603      0.00000      0.00000
     -2.01668      0.40742      0.00000      0.00000
     -2.00668      0.26969      0.00000      0.00000
     -1.99668      0.13303      0.00000      0.00000
     -1.98668      0.20004      0.00000      0.00000
     -1.97668      0.49548      0.00000      0.00000
     -1.96668      0.82190      0.00000      0.00000
     -1.95668      0.73357      0.00000      0.00000
     -1.94668      0.51640      0.00000      0.00000
     -1.93668      0.36036      0.00000      0.00000
     -1.92668      0.13936      0.00000      0.00000
     -1.91668      0.07570      0.00000      0.00000
     -1.90668      0.34033      0.00000      0.00000
     -1.89668      0.97699      0.00000      0.00000
     -1.88668      1.38926      0.00000      0.00000
     -1.87668      1.16297      0.00000      0.00000
     -1.86668      0.71319      0.00000      0.00000
     -1.85668      0.42492      0.00000      0.00000
     -1.84668      0.37033      0.00000      0.00000
     -1.83668      0.32947      0.00000      0.00000
     -1.82668      0.25742      0.00000      0.00000
     -1.81668      0.38674      0.00000      0.00000
     -1.80668      0.66915      0.00000      0.00000
     -1.79668      0.80041      0.00000      0.00000
     -1.78668      0.62494      0.00000      0.00000
     -1.77668      0.37719      0.00000      0.00000
     -1.76668      0.39438      0.00000      0.00000
     -1.75668      0.70573      0.00000      0.00000
     -1.74668      0.94714      0.00000      0.00000
     -1.73668      0.78146      0.00000      0.00000
     -1.72668      0.56435      0.00000      0.00000
     -1.71668      0.61438      0.00000      0.00000
     -1.70668      0.61888      0.00000      0.00000
     -1.69668      0.57112      0.00000      0.00000
     -1.68668      0.70610      0.00000      0.00000
     -1.67668      0.77916      0.00000      0.00000
