Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Al Sb 
      1.26948      4.07526      0.00000      0.00000
      1.27948      4.27621      0.00000      0.00000
      1.28948      4.50845      0.00000      0.00000
      1.29948      4.80122      0.00000      0.00000
      1.30948      4.96489      0.00000      0.00000
      1.31948      4.90025      0.00000      0.00000
      1.32948      4.47709      0.00000      0.00000
      1.33948      4.10627      0.00000      0.00000
      1.34948      4.15462      0.00000      0.00000
      1.35948      4.27655      0.00000      0.00000
      1.36948      4.44138      0.00000      0.00000
      1.37948      4.43125      0.00000      0.00000
      1.38948      4.09633      0.00000      0.00000
      1.39948      3.44074      0.00000      0.00000
      1.40948      3.12606      0.00000      0.00000
      1.41948      3.53443      0.00000      0.00000
      1.42948      3.92900      0.00000      0.00000
      1.43948      3.63969      0.00000      0.00000
      1.44948      3.11621      0.00000      0.00000
      1.45948      3.13679      0.00000      0.00000
      1.46948      3.14790      0.00000      0.00000
      1.47948      2.72175      0.00000      0.00000
      1.48948      2.38596      0.00000      0.00000
      1.49948      2.59318      0.00000      0.00000
      1.50948      2.80763      0.00000      0.00000
      1.51948      2.36719      0.00000      0.00000
      1.52948      2.00862      0.00000      0.00000
      1.53948      2.21481      0.00000      0.00000
      1.54948      2.41778      0.00000      0.00000
      1.55948      2.44494      0.00000      0.00000
      1.56948      2.40132      0.00000      0.00000
      1.57948      2.25511      0.00000      0.00000
      1.58948      2.29706      0.00000      0.00000
      1.59948      2.60095      0.00000      0.00000
      1.60948      2.59117      0.00000      0.00000
      1.61948      2.40786      0.00000      0.00000
      1.62948      2.37158      0.00000      0.00000
      1.63948      2.28037      0.00000      0.00000
      1.64948      2.02400      0.00000      0.00000
      1.65948      1.63077      0.00000      0.00000
      1.66948      1.53304      0.00000      0.00000
      1.67948      1.81707      0.00000      0.00000
      1.68948      1.90031      0.00000      0.00000
      1.69948      1.71154      0.00000      0.00000
      1.70948      1.57094      0.00000      0.00000
      1.71948      1.81188      0.00000      0.00000
      1.72948      2.20418      0.00000      0.00000
      1.73948      2.27166      0.00000      0.00000
      1.74948      2.28523      0.00000      0.00000
      1.75948      2.33846      0.00000      0.00000
      1.76948      2.17856      0.00000      0.00000
      1.77948      2.04657      0.00000      0.00000
      1.78948      2.19221      0.00000      0.00000
      1.79948      2.59122      0.00000      0.00000
      1.80948      2.73380      0.00000      0.00000
      1.81948      2.29922      0.00000      0.00000
      1.82948      1.72673      0.00000      0.00000
      1.83948      1.50511      0.00000      0.00000
      1.84948      1.64231      0.00000      0.00000
      1.85948      1.96094      0.00000      0.00000
      1.86948      2.44286      0.00000      0.00000
      1.87948      2.80367      0.00000      0.00000
      1.88948      2.60519      0.00000      0.00000
      1.89948      2.10783      0.00000      0.00000
      1.90948      1.88110      0.00000      0.00000
      1.91948      1.92257      0.00000      0.00000
      1.92948      2.04259      0.00000      0.00000
      1.93948      2.26195      0.00000      0.00000
      1.94948      2.31874      0.00000      0.00000
      1.95948      2.22523      0.00000      0.00000
      1.96948      2.43967      0.00000      0.00000
      1.97948      2.75899      0.00000      0.00000
      1.98948      2.81167      0.00000      0.00000
      1.99948      2.97415      0.00000      0.00000
      2.00948      3.11631      0.00000      0.00000
      2.01948      2.95057      0.00000      0.00000
      2.02948      2.85605      0.00000      0.00000
      2.03948      2.96354      0.00000      0.00000
      2.04948      3.06742      0.00000      0.00000
      2.05948      3.18847      0.00000      0.00000
      2.06948      3.14636      0.00000      0.00000
      2.07948      3.10767      0.00000      0.00000
      2.08948      3.25860      0.00000      0.00000
      2.09948      3.28170      0.00000      0.00000
      2.10948      3.06052      0.00000      0.00000
      2.11948      2.99296      0.00000      0.00000
      2.12948      3.07973      0.00000      0.00000
      2.13948      3.17550      0.00000      0.00000
      2.14948      3.07768      0.00000      0.00000
      2.15948      2.82907      0.00000      0.00000
      2.16948      2.41479      0.00000      0.00000
      2.17948      1.85064      0.00000      0.00000
      2.18948      1.62714      0.00000      0.00000
      2.19948      1.82214      0.00000      0.00000
      2.20948      1.96506      0.00000      0.00000
      2.21948      1.73382      0.00000      0.00000
      2.22948      1.58488      0.00000      0.00000
      2.23948      1.73819      0.00000      0.00000
      2.24948      1.85933      0.00000      0.00000
      2.25948      1.75855      0.00000      0.00000
      2.26948      1.74114      0.00000      0.00000
      2.27948      1.78061      0.00000      0.00000
      2.28948      1.49930      0.00000      0.00000
      2.29948      1.04179      0.00000      0.00000
      2.30948      0.81811      0.00000      0.00000
      2.31948      0.89005      0.00000      0.00000
      2.32948      1.25359      0.00000      0.00000
      2.33948      1.61327      0.00000      0.00000
      2.34948      1.52936      0.00000      0.00000
      2.35948      1.08634      0.00000      0.00000
      2.36948      0.76055      0.00000      0.00000
      2.37948      0.76147      0.00000      0.00000
      2.38948      0.72732      0.00000      0.00000
      2.39948      0.67279      0.00000      0.00000
      2.40948      0.83104      0.00000      0.00000
      2.41948      0.84746      0.00000      0.00000
      2.42948      0.64166      0.00000      0.00000
      2.43948      0.53123      0.00000      0.00000
      2.44948      0.61263      0.00000      0.00000
      2.45948      0.74722      0.00000      0.00000
      2.46948      0.72876      0.00000      0.00000
      2.47948      0.55116      0.00000      0.00000
      2.48948      0.53261      0.00000      0.00000
      2.49948      0.61612      0.00000      0.00000
      2.50948      0.63842      0.00000      0.00000
      2.51948      0.66924      0.00000      0.00000
      2.52948      0.61866      0.00000      0.00000
      2.53948      0.54089      0.00000      0.00000
      2.54948      0.54325      0.00000      0.00000
      2.55948      0.57644      0.00000      0.00000
      2.56948      0.61282      0.00000      0.00000
      2.57948      0.66019      0.00000      0.00000
      2.58948      0.66447      0.00000      0.00000
      2.59948      0.74208      0.00000      0.00000
      2.60948      0.73213      0.00000      0.00000
      2.61948      0.66810      0.00000      0.00000
      2.62948      0.79414      0.00000      0.00000
      2.63948      0.88025      0.00000      0.00000
      2.64948      0.82447      0.00000      0.00000
      2.65948      0.81124      0.00000      0.00000
      2.66948      0.75357      0.00000      0.00000
      2.67948      0.65645      0.00000      0.00000
      2.68948      0.65257      0.00000      0.00000
      2.69948      0.72041      0.00000      0.00000
      2.70948      0.67133      0.00000      0.00000
      2.71948      0.57779      0.00000      0.00000
      2.72948      0.50010      0.00000      0.00000
      2.73948      0.56199      0.00000      0.00000
      2.74948      0.73633      0.00000      0.00000
      2.75948      0.79328      0.00000      0.00000
      2.76948      0.62939      0.00000      0.00000
      2.77948      0.52611      0.00000      0.00000
      2.78948      0.58541      0.00000      0.00000
      2.79948      0.62802      0.00000      0.00000
      2.80948      0.62529      0.00000      0.00000
      2.81948      0.50134      0.00000      0.00000
      2.82948      0.51289      0.00000      0.00000
      2.83948      0.69523      0.00000      0.00000
      2.84948      0.81460      0.00000      0.00000
      2.85948      0.70364      0.00000      0.00000
      2.86948      0.51813      0.00000      0.00000
      2.87948      0.58821      0.00000      0.00000
      2.88948      0.75172      0.00000      0.00000
      2.89948      0.73810      0.00000      0.00000
      2.90948      0.56577      0.00000      0.00000
      2.91948      0.41753      0.00000      0.00000
      2.92948      0.38627      0.00000      0.00000
      2.93948      0.39068      0.00000      0.00000
      2.94948      0.43531      0.00000      0.00000
      2.95948      0.55192      0.00000      0.00000
      2.96948      0.71602      0.00000      0.00000
      2.97948      0.73477      0.00000      0.00000
      2.98948      0.75273      0.00000      0.00000
      2.99948      0.85008      0.00000      0.00000
      3.00948      0.86191      0.00000      0.00000
      3.01948      0.81771      0.00000      0.00000
      3.02948      0.82426      0.00000      0.00000
      3.03948      0.88679      0.00000      0.00000
      3.04948      0.91290      0.00000      0.00000
      3.05948      0.95792      0.00000      0.00000
      3.06948      0.98021      0.00000      0.00000
      3.07948      0.90006      0.00000      0.00000
      3.08948      0.78958      0.00000      0.00000
      3.09948      0.88335      0.00000      0.00000
      3.10948      1.08090      0.00000      0.00000
      3.11948      1.02071      0.00000      0.00000
      3.12948      0.69677      0.00000      0.00000
      3.13948      0.55923      0.00000      0.00000
      3.14948      0.68971      0.00000      0.00000
      3.15948      0.83178      0.00000      0.00000
      3.16948      0.86808      0.00000      0.00000
      3.17948      0.91626      0.00000      0.00000
      3.18948      0.97667      0.00000      0.00000
      3.19948      0.86648      0.00000      0.00000
      3.20948      0.82012      0.00000      0.00000
      3.21948      0.96713      0.00000      0.00000
      3.22948      0.99458      0.00000      0.00000
      3.23948      0.86604      0.00000      0.00000
      3.24948      0.87182      0.00000      0.00000
      3.25948      0.88104      0.00000      0.00000
      3.26948      0.75968      0.00000      0.00000
      3.27948      0.60888      0.00000      0.00000
      3.28948      0.70845      0.00000      0.00000
      3.29948      0.86455      0.00000      0.00000
      3.30948      0.88270      0.00000      0.00000
      3.31948      0.92227      0.00000      0.00000
      3.32948      1.05611      0.00000      0.00000
      3.33948      1.12770      0.00000      0.00000
      3.34948      1.22223      0.00000      0.00000
      3.35948      1.29440      0.00000      0.00000
      3.36948      1.36049      0.00000      0.00000
      3.37948      1.48612      0.00000      0.00000
      3.38948      1.48136      0.00000      0.00000
      3.39948      1.46124      0.00000      0.00000
      3.40948      1.35958      0.00000      0.00000
      3.41948      0.97243      0.00000      0.00000
      3.42948      0.67900      0.00000      0.00000
      3.43948      0.68146      0.00000      0.00000
      3.44948      0.82958      0.00000      0.00000
      3.45948      1.01769      0.00000      0.00000
      3.46948      1.24594      0.00000      0.00000
      3.47948      1.45160      0.00000      0.00000
      3.48948      1.43477      0.00000      0.00000
      3.49948      1.27223      0.00000      0.00000
      3.50948      1.12736      0.00000      0.00000
      3.51948      1.08961      0.00000      0.00000
      3.52948      1.17355      0.00000      0.00000
      3.53948      1.32438      0.00000      0.00000
      3.54948      1.43457      0.00000      0.00000
      3.55948      1.64537      0.00000      0.00000
      3.56948      1.71230      0.00000      0.00000
      3.57948      1.46387      0.00000      0.00000
      3.58948      1.23640      0.00000      0.00000
      3.59948      1.35717      0.00000      0.00000
      3.60948      1.52140      0.00000      0.00000
      3.61948      1.42340      0.00000      0.00000
      3.62948      1.38381      0.00000      0.00000
      3.63948      1.50108      0.00000      0.00000
      3.64948      1.86945      0.00000      0.00000
      3.65948      2.07266      0.00000      0.00000
      3.66948      1.90812      0.00000      0.00000
      3.67948      1.67785      0.00000      0.00000
      3.68948      1.63277      0.00000      0.00000
      3.69948      1.70998      0.00000      0.00000
      3.70948      1.70716      0.00000      0.00000
      3.71948      1.81015      0.00000      0.00000
      3.72948      2.11012      0.00000      0.00000
      3.73948      2.37406      0.00000      0.00000
      3.74948      2.47513      0.00000      0.00000
      3.75948      2.36055      0.00000      0.00000
      3.76948      1.95728      0.00000      0.00000
      3.77948      1.90490      0.00000      0.00000
      3.78948      2.33771      0.00000      0.00000
      3.79948      2.58839      0.00000      0.00000
      3.80948      2.53657      0.00000      0.00000
      3.81948      2.52311      0.00000      0.00000
      3.82948      2.58737      0.00000      0.00000
      3.83948      2.55320      0.00000      0.00000
      3.84948      2.48332      0.00000      0.00000
      3.85948      2.26673      0.00000      0.00000
      3.86948      2.24473      0.00000      0.00000
      3.87948      2.38152      0.00000      0.00000
      3.88948      2.59616      0.00000      0.00000
      3.89948      2.80392      0.00000      0.00000
      3.90948      2.89160      0.00000      0.00000
      3.91948      2.86693      0.00000      0.00000
      3.92948      2.71986      0.00000      0.00000
      3.93948      2.57260      0.00000      0.00000
      3.94948      2.91767      0.00000      0.00000
      3.95948      3.15101      0.00000      0.00000
      3.96948      3.04406      0.00000      0.00000
      3.97948      3.28082      0.00000      0.00000
      3.98948      3.44588      0.00000      0.00000
      3.99948      3.46485      0.00000      0.00000
      4.00948      3.84656      0.00000      0.00000
      4.01948      4.28166      0.00000      0.00000
      4.02948      4.46057      0.00000      0.00000
      4.03948      4.16237      0.00000      0.00000
      4.04948      3.55044      0.00000      0.00000
      4.05948      3.28743      0.00000      0.00000
      4.06948      3.43396      0.00000      0.00000
      4.07948      3.33429      0.00000      0.00000
      4.08948      2.86017      0.00000      0.00000
      4.09948      2.74666      0.00000      0.00000
      4.10948      3.13517      0.00000      0.00000
      4.11948      3.41175      0.00000      0.00000
      4.12948      3.20291      0.00000      0.00000
      4.13948      2.74012      0.00000      0.00000
      4.14948      2.33660      0.00000      0.00000
      4.15948      2.18613      0.00000      0.00000
      4.16948      2.31744      0.00000      0.00000
      4.17948      2.45424      0.00000      0.00000
      4.18948      2.28745      0.00000      0.00000
      4.19948      2.17302      0.00000      0.00000
      4.20948      2.43009      0.00000      0.00000
      4.21948      2.50960      0.00000      0.00000
      4.22948      2.36348      0.00000      0.00000
      4.23948      2.65605      0.00000      0.00000
      4.24948      3.03296      0.00000      0.00000
      4.25948      2.99820      0.00000      0.00000
      4.26948      2.65666      0.00000      0.00000
      4.27948      2.18724      0.00000      0.00000
      4.28948      1.90943      0.00000      0.00000
      4.29948      2.02261      0.00000      0.00000
      4.30948      2.41995      0.00000      0.00000
      4.31948      2.45373      0.00000      0.00000
      4.32948      2.41015      0.00000      0.00000
      4.33948      2.51663      0.00000      0.00000
      4.34948      2.69769      0.00000      0.00000
      4.35948      2.84379      0.00000      0.00000
      4.36948      2.56821      0.00000      0.00000
      4.37948      2.43344      0.00000      0.00000
      4.38948      2.50619      0.00000      0.00000
      4.39948      2.38404      0.00000      0.00000
      4.40948      2.45161      0.00000      0.00000
      4.41948      2.37392      0.00000      0.00000
      4.42948      2.03479      0.00000      0.00000
      4.43948      2.13187      0.00000      0.00000
      4.44948      2.25259      0.00000      0.00000
      4.45948      2.21107      0.00000      0.00000
      4.46948      2.49258      0.00000      0.00000
      4.47948      2.72962      0.00000      0.00000
      4.48948      2.38021      0.00000      0.00000
      4.49948      2.07990      0.00000      0.00000
      4.50948      2.35255      0.00000      0.00000
      4.51948      2.67879      0.00000      0.00000
      4.52948      2.66408      0.00000      0.00000
      4.53948      2.63587      0.00000      0.00000
      4.54948      2.85439      0.00000      0.00000
      4.55948      3.00295      0.00000      0.00000
      4.56948      2.91755      0.00000      0.00000
      4.57948      2.84547      0.00000      0.00000
      4.58948      2.81404      0.00000      0.00000
      4.59948      3.08318      0.00000      0.00000
      4.60948      3.58705      0.00000      0.00000
      4.61948      3.50889      0.00000      0.00000
      4.62948      3.41648      0.00000      0.00000
      4.63948      3.82210      0.00000      0.00000
      4.64948      4.12928      0.00000      0.00000
      4.65948      4.03182      0.00000      0.00000
      4.66948      3.65859      0.00000      0.00000
      4.67948      3.31469      0.00000      0.00000
      4.68948      3.48838      0.00000      0.00000
      4.69948      4.07021      0.00000      0.00000
      4.70948      4.53105      0.00000      0.00000
      4.71948      4.66876      0.00000      0.00000
      4.72948      4.23835      0.00000      0.00000
      4.73948      3.51253      0.00000      0.00000
      4.74948      3.39092      0.00000      0.00000
      4.75948      3.66261      0.00000      0.00000
      4.76948      3.57627      0.00000      0.00000
      4.77948      3.30439      0.00000      0.00000
      4.78948      3.50091      0.00000      0.00000
      4.79948      3.97701      0.00000      0.00000
      4.80948      4.25623      0.00000      0.00000
      4.81948      4.21238      0.00000      0.00000
      4.82948      3.67669      0.00000      0.00000
      4.83948      3.01907      0.00000      0.00000
      4.84948      2.85983      0.00000      0.00000
      4.85948      2.97394      0.00000      0.00000
      4.86948      2.93215      0.00000      0.00000
      4.87948      3.03950      0.00000      0.00000
      4.88948      3.02971      0.00000      0.00000
      4.89948      2.87533      0.00000      0.00000
      4.90948      3.11217      0.00000      0.00000
      4.91948      3.68561      0.00000      0.00000
      4.92948      3.84834      0.00000      0.00000
      4.93948      3.67657      0.00000      0.00000
      4.94948      3.62581      0.00000      0.00000
      4.95948      3.53221      0.00000      0.00000
      4.96948      3.40700      0.00000      0.00000
      4.97948      3.18318      0.00000      0.00000
      4.98948      2.93040      0.00000      0.00000
      4.99948      2.76416      0.00000      0.00000
      5.00948      2.72015      0.00000      0.00000
      5.01948      2.85684      0.00000      0.00000
      5.02948      3.09750      0.00000      0.00000
      5.03948      3.45381      0.00000      0.00000
      5.04948      3.63320      0.00000      0.00000
