Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Al As 
      1.35280      1.27154      0.00000      0.00000
      1.36280      1.46687      0.00000      0.00000
      1.37280      1.69794      0.00000      0.00000
      1.38280      1.94290      0.00000      0.00000
      1.39280      2.08232      0.00000      0.00000
      1.40280      2.22131      0.00000      0.00000
      1.41280      2.37976      0.00000      0.00000
      1.42280      2.43541      0.00000      0.00000
      1.43280      2.35065      0.00000      0.00000
      1.44280      1.95736      0.00000      0.00000
      1.45280      1.67082      0.00000      0.00000
      1.46280      1.93398      0.00000      0.00000
      1.47280      2.32830      0.00000      0.00000
      1.48280      2.43730      0.00000      0.00000
      1.49280      2.40387      0.00000      0.00000
      1.50280      2.82836      0.00000      0.00000
      1.51280      3.33842      0.00000      0.00000
      1.52280      3.27782      0.00000      0.00000
      1.53280      2.98603      0.00000      0.00000
      1.54280      2.96103      0.00000      0.00000
      1.55280      3.15019      0.00000      0.00000
      1.56280      3.06054      0.00000      0.00000
      1.57280      3.03627      0.00000      0.00000
      1.58280      3.27056      0.00000      0.00000
      1.59280      3.69577      0.00000      0.00000
      1.60280      3.81396      0.00000      0.00000
      1.61280      3.55699      0.00000      0.00000
      1.62280      3.60586      0.00000      0.00000
      1.63280      3.82390      0.00000      0.00000
      1.64280      4.39665      0.00000      0.00000
      1.65280      5.16549      0.00000      0.00000
      1.66280      5.21075      0.00000      0.00000
      1.67280      4.59625      0.00000      0.00000
      1.68280      4.06790      0.00000      0.00000
      1.69280      3.88112      0.00000      0.00000
      1.70280      3.69923      0.00000      0.00000
      1.71280      3.67660      0.00000      0.00000
      1.72280      3.90925      0.00000      0.00000
      1.73280      3.95157      0.00000      0.00000
      1.74280      3.95344      0.00000      0.00000
      1.75280      3.95284      0.00000      0.00000
      1.76280      3.73484      0.00000      0.00000
      1.77280      3.51105      0.00000      0.00000
      1.78280      3.43612      0.00000      0.00000
      1.79280      3.33760      0.00000      0.00000
      1.80280      3.42731      0.00000      0.00000
      1.81280      3.63219      0.00000      0.00000
      1.82280      3.66011      0.00000      0.00000
      1.83280      3.68675      0.00000      0.00000
      1.84280      3.76457      0.00000      0.00000
      1.85280      3.84309      0.00000      0.00000
      1.86280      3.50450      0.00000      0.00000
      1.87280      2.91872      0.00000      0.00000
      1.88280      2.46682      0.00000      0.00000
      1.89280      2.10590      0.00000      0.00000
      1.90280      2.07425      0.00000      0.00000
      1.91280      2.27834      0.00000      0.00000
      1.92280      2.37639      0.00000      0.00000
      1.93280      2.06956      0.00000      0.00000
      1.94280      1.84130      0.00000      0.00000
      1.95280      2.06062      0.00000      0.00000
      1.96280      2.34416      0.00000      0.00000
      1.97280      2.56873      0.00000      0.00000
      1.98280      2.39824      0.00000      0.00000
      1.99280      1.93516      0.00000      0.00000
      2.00280      1.87564      0.00000      0.00000
      2.01280      2.29902      0.00000      0.00000
      2.02280      2.63635      0.00000      0.00000
      2.03280      2.42937      0.00000      0.00000
      2.04280      2.03092      0.00000      0.00000
      2.05280      1.85904      0.00000      0.00000
      2.06280      1.71919      0.00000      0.00000
      2.07280      1.62338      0.00000      0.00000
      2.08280      1.61595      0.00000      0.00000
      2.09280      1.50320      0.00000      0.00000
      2.10280      1.24639      0.00000      0.00000
      2.11280      1.09614      0.00000      0.00000
      2.12280      1.04734      0.00000      0.00000
      2.13280      1.18888      0.00000      0.00000
      2.14280      1.86496      0.00000      0.00000
      2.15280      2.45409      0.00000      0.00000
      2.16280      2.11360      0.00000      0.00000
      2.17280      1.60477      0.00000      0.00000
      2.18280      1.38604      0.00000      0.00000
      2.19280      1.26573      0.00000      0.00000
      2.20280      1.09146      0.00000      0.00000
      2.21280      1.15179      0.00000      0.00000
      2.22280      1.63349      0.00000      0.00000
      2.23280      2.06020      0.00000      0.00000
      2.24280      1.96933      0.00000      0.00000
      2.25280      1.60047      0.00000      0.00000
      2.26280      1.60663      0.00000      0.00000
      2.27280      1.98756      0.00000      0.00000
      2.28280      2.24216      0.00000      0.00000
      2.29280      2.27117      0.00000      0.00000
      2.30280      2.18948      0.00000      0.00000
      2.31280      1.91899      0.00000      0.00000
      2.32280      1.68957      0.00000      0.00000
      2.33280      1.60922      0.00000      0.00000
      2.34280      1.72310      0.00000      0.00000
      2.35280      1.84555      0.00000      0.00000
      2.36280      1.68970      0.00000      0.00000
      2.37280      1.40550      0.00000      0.00000
      2.38280      1.38714      0.00000      0.00000
      2.39280      1.56553      0.00000      0.00000
      2.40280      1.74763      0.00000      0.00000
      2.41280      1.73056      0.00000      0.00000
      2.42280      1.66403      0.00000      0.00000
      2.43280      1.82707      0.00000      0.00000
      2.44280      1.83606      0.00000      0.00000
      2.45280      1.61361      0.00000      0.00000
      2.46280      1.39209      0.00000      0.00000
      2.47280      1.36592      0.00000      0.00000
      2.48280      1.73530      0.00000      0.00000
      2.49280      1.94798      0.00000      0.00000
      2.50280      1.76980      0.00000      0.00000
      2.51280      1.87524      0.00000      0.00000
      2.52280      2.10239      0.00000      0.00000
      2.53280      2.32466      0.00000      0.00000
      2.54280      2.72093      0.00000      0.00000
      2.55280      2.96718      0.00000      0.00000
      2.56280      2.96357      0.00000      0.00000
      2.57280      2.45901      0.00000      0.00000
      2.58280      2.02192      0.00000      0.00000
      2.59280      2.05831      0.00000      0.00000
      2.60280      2.23565      0.00000      0.00000
      2.61280      2.27212      0.00000      0.00000
      2.62280      2.17042      0.00000      0.00000
      2.63280      2.10765      0.00000      0.00000
      2.64280      2.30239      0.00000      0.00000
      2.65280      2.45659      0.00000      0.00000
      2.66280      2.77177      0.00000      0.00000
      2.67280      3.22820      0.00000      0.00000
      2.68280      3.54206      0.00000      0.00000
      2.69280      3.65927      0.00000      0.00000
      2.70280      3.37268      0.00000      0.00000
      2.71280      3.18551      0.00000      0.00000
      2.72280      3.06300      0.00000      0.00000
      2.73280      2.73128      0.00000      0.00000
      2.74280      2.63317      0.00000      0.00000
      2.75280      2.70680      0.00000      0.00000
      2.76280      2.44779      0.00000      0.00000
      2.77280      1.71660      0.00000      0.00000
      2.78280      1.21537      0.00000      0.00000
      2.79280      1.36426      0.00000      0.00000
      2.80280      1.56548      0.00000      0.00000
      2.81280      1.43830      0.00000      0.00000
      2.82280      1.20440      0.00000      0.00000
      2.83280      1.05505      0.00000      0.00000
      2.84280      1.09937      0.00000      0.00000
      2.85280      1.13014      0.00000      0.00000
      2.86280      1.08238      0.00000      0.00000
      2.87280      1.14408      0.00000      0.00000
      2.88280      1.26152      0.00000      0.00000
      2.89280      1.24378      0.00000      0.00000
      2.90280      1.04415      0.00000      0.00000
      2.91280      0.84636      0.00000      0.00000
      2.92280      0.74916      0.00000      0.00000
      2.93280      0.74387      0.00000      0.00000
      2.94280      0.86698      0.00000      0.00000
      2.95280      1.05467      0.00000      0.00000
      2.96280      1.06379      0.00000      0.00000
      2.97280      0.85224      0.00000      0.00000
      2.98280      0.61090      0.00000      0.00000
      2.99280      0.53831      0.00000      0.00000
      3.00280      0.65518      0.00000      0.00000
      3.01280      0.74092      0.00000      0.00000
      3.02280      0.73929      0.00000      0.00000
      3.03280      0.71920      0.00000      0.00000
      3.04280      0.65166      0.00000      0.00000
      3.05280      0.61924      0.00000      0.00000
      3.06280      0.58910      0.00000      0.00000
      3.07280      0.56073      0.00000      0.00000
      3.08280      0.57622      0.00000      0.00000
      3.09280      0.58718      0.00000      0.00000
      3.10280      0.45664      0.00000      0.00000
      3.11280      0.30987      0.00000      0.00000
      3.12280      0.24906      0.00000      0.00000
      3.13280      0.29477      0.00000      0.00000
      3.14280      0.38350      0.00000      0.00000
      3.15280      0.41481      0.00000      0.00000
      3.16280      0.33337      0.00000      0.00000
      3.17280      0.31524      0.00000      0.00000
      3.18280      0.38677      0.00000      0.00000
      3.19280      0.45081      0.00000      0.00000
      3.20280      0.59964      0.00000      0.00000
      3.21280      0.78839      0.00000      0.00000
      3.22280      0.86221      0.00000      0.00000
      3.23280      0.85051      0.00000      0.00000
      3.24280      0.81092      0.00000      0.00000
      3.25280      0.74360      0.00000      0.00000
      3.26280      0.71208      0.00000      0.00000
      3.27280      0.60568      0.00000      0.00000
      3.28280      0.49194      0.00000      0.00000
      3.29280      0.36635      0.00000      0.00000
      3.30280      0.28917      0.00000      0.00000
      3.31280      0.41280      0.00000      0.00000
      3.32280      0.56598      0.00000      0.00000
      3.33280      0.48647      0.00000      0.00000
      3.34280      0.36588      0.00000      0.00000
      3.35280      0.44042      0.00000      0.00000
      3.36280      0.60706      0.00000      0.00000
      3.37280      0.72159      0.00000      0.00000
      3.38280      0.71148      0.00000      0.00000
      3.39280      0.66795      0.00000      0.00000
      3.40280      0.67957      0.00000      0.00000
      3.41280      0.61582      0.00000      0.00000
      3.42280      0.48029      0.00000      0.00000
      3.43280      0.43677      0.00000      0.00000
      3.44280      0.43515      0.00000      0.00000
      3.45280      0.56174      0.00000      0.00000
      3.46280      0.70901      0.00000      0.00000
      3.47280      0.59922      0.00000      0.00000
      3.48280      0.47180      0.00000      0.00000
      3.49280      0.46837      0.00000      0.00000
      3.50280      0.50838      0.00000      0.00000
      3.51280      0.54698      0.00000      0.00000
      3.52280      0.62505      0.00000      0.00000
      3.53280      0.59818      0.00000      0.00000
      3.54280      0.36174      0.00000      0.00000
      3.55280      0.26482      0.00000      0.00000
      3.56280      0.39847      0.00000      0.00000
      3.57280      0.48464      0.00000      0.00000
      3.58280      0.43070      0.00000      0.00000
      3.59280      0.29027      0.00000      0.00000
      3.60280      0.20397      0.00000      0.00000
      3.61280      0.28762      0.00000      0.00000
      3.62280      0.46048      0.00000      0.00000
      3.63280      0.56459      0.00000      0.00000
      3.64280      0.64936      0.00000      0.00000
      3.65280      0.76260      0.00000      0.00000
      3.66280      0.76920      0.00000      0.00000
      3.67280      0.72535      0.00000      0.00000
      3.68280      0.77315      0.00000      0.00000
      3.69280      0.76653      0.00000      0.00000
      3.70280      0.76688      0.00000      0.00000
      3.71280      0.83618      0.00000      0.00000
      3.72280      0.76442      0.00000      0.00000
      3.73280      0.70421      0.00000      0.00000
      3.74280      0.73896      0.00000      0.00000
      3.75280      0.75636      0.00000      0.00000
      3.76280      0.86156      0.00000      0.00000
      3.77280      0.89684      0.00000      0.00000
      3.78280      0.74758      0.00000      0.00000
      3.79280      0.60079      0.00000      0.00000
      3.80280      0.69015      0.00000      0.00000
      3.81280      0.81254      0.00000      0.00000
      3.82280      0.77900      0.00000      0.00000
      3.83280      0.63804      0.00000      0.00000
      3.84280      0.56968      0.00000      0.00000
      3.85280      0.48101      0.00000      0.00000
      3.86280      0.48277      0.00000      0.00000
      3.87280      0.62951      0.00000      0.00000
      3.88280      0.68421      0.00000      0.00000
      3.89280      0.76665      0.00000      0.00000
      3.90280      0.97948      0.00000      0.00000
      3.91280      1.21955      0.00000      0.00000
      3.92280      1.18413      0.00000      0.00000
      3.93280      0.93885      0.00000      0.00000
      3.94280      0.69975      0.00000      0.00000
      3.95280      0.59902      0.00000      0.00000
      3.96280      0.66378      0.00000      0.00000
      3.97280      0.70762      0.00000      0.00000
      3.98280      0.61372      0.00000      0.00000
      3.99280      0.61815      0.00000      0.00000
      4.00280      0.87277      0.00000      0.00000
      4.01280      1.03241      0.00000      0.00000
      4.02280      0.89776      0.00000      0.00000
      4.03280      0.74637      0.00000      0.00000
      4.04280      0.75896      0.00000      0.00000
      4.05280      0.82580      0.00000      0.00000
      4.06280      0.85030      0.00000      0.00000
      4.07280      0.88430      0.00000      0.00000
      4.08280      0.91360      0.00000      0.00000
      4.09280      0.86347      0.00000      0.00000
      4.10280      0.83136      0.00000      0.00000
      4.11280      0.88686      0.00000      0.00000
      4.12280      1.14655      0.00000      0.00000
      4.13280      1.52811      0.00000      0.00000
      4.14280      1.67879      0.00000      0.00000
      4.15280      1.43696      0.00000      0.00000
      4.16280      1.09265      0.00000      0.00000
      4.17280      0.95276      0.00000      0.00000
      4.18280      0.91694      0.00000      0.00000
      4.19280      0.85840      0.00000      0.00000
      4.20280      0.82697      0.00000      0.00000
      4.21280      0.81680      0.00000      0.00000
      4.22280      0.67761      0.00000      0.00000
      4.23280      0.69814      0.00000      0.00000
      4.24280      0.94990      0.00000      0.00000
      4.25280      1.20561      0.00000      0.00000
      4.26280      1.41155      0.00000      0.00000
      4.27280      1.30974      0.00000      0.00000
      4.28280      1.06396      0.00000      0.00000
      4.29280      1.00864      0.00000      0.00000
      4.30280      0.92568      0.00000      0.00000
      4.31280      0.78776      0.00000      0.00000
      4.32280      0.76948      0.00000      0.00000
      4.33280      0.88062      0.00000      0.00000
      4.34280      1.11382      0.00000      0.00000
      4.35280      1.46020      0.00000      0.00000
      4.36280      1.70622      0.00000      0.00000
      4.37280      1.76848      0.00000      0.00000
      4.38280      1.80665      0.00000      0.00000
      4.39280      1.89474      0.00000      0.00000
      4.40280      1.85554      0.00000      0.00000
      4.41280      2.00156      0.00000      0.00000
      4.42280      2.43654      0.00000      0.00000
      4.43280      2.67577      0.00000      0.00000
      4.44280      2.67093      0.00000      0.00000
      4.45280      2.69068      0.00000      0.00000
      4.46280      2.75727      0.00000      0.00000
      4.47280      2.71102      0.00000      0.00000
      4.48280      2.41424      0.00000      0.00000
      4.49280      2.11154      0.00000      0.00000
      4.50280      1.88311      0.00000      0.00000
      4.51280      1.65339      0.00000      0.00000
      4.52280      1.58389      0.00000      0.00000
      4.53280      1.78152      0.00000      0.00000
      4.54280      2.29606      0.00000      0.00000
      4.55280      2.64595      0.00000      0.00000
      4.56280      2.42854      0.00000      0.00000
      4.57280      2.05252      0.00000      0.00000
      4.58280      1.84019      0.00000      0.00000
      4.59280      1.87321      0.00000      0.00000
      4.60280      2.21233      0.00000      0.00000
      4.61280      2.51695      0.00000      0.00000
      4.62280      2.53749      0.00000      0.00000
      4.63280      2.66645      0.00000      0.00000
      4.64280      2.73224      0.00000      0.00000
      4.65280      2.36666      0.00000      0.00000
      4.66280      2.11395      0.00000      0.00000
      4.67280      2.26726      0.00000      0.00000
      4.68280      2.57297      0.00000      0.00000
      4.69280      2.96393      0.00000      0.00000
      4.70280      3.24403      0.00000      0.00000
      4.71280      3.22229      0.00000      0.00000
      4.72280      3.32488      0.00000      0.00000
      4.73280      3.43790      0.00000      0.00000
      4.74280      3.27182      0.00000      0.00000
      4.75280      3.26784      0.00000      0.00000
      4.76280      3.33824      0.00000      0.00000
      4.77280      3.29399      0.00000      0.00000
      4.78280      3.29105      0.00000      0.00000
      4.79280      3.64671      0.00000      0.00000
      4.80280      4.02058      0.00000      0.00000
      4.81280      3.73992      0.00000      0.00000
      4.82280      3.40500      0.00000      0.00000
      4.83280      3.54133      0.00000      0.00000
      4.84280      3.95422      0.00000      0.00000
      4.85280      3.96595      0.00000      0.00000
      4.86280      3.64607      0.00000      0.00000
      4.87280      3.76206      0.00000      0.00000
      4.88280      3.81810      0.00000      0.00000
      4.89280      3.46995      0.00000      0.00000
      4.90280      3.34277      0.00000      0.00000
      4.91280      3.61044      0.00000      0.00000
      4.92280      3.95736      0.00000      0.00000
      4.93280      4.11333      0.00000      0.00000
      4.94280      3.97087      0.00000      0.00000
      4.95280      3.62845      0.00000      0.00000
      4.96280      3.58218      0.00000      0.00000
      4.97280      3.65653      0.00000      0.00000
      4.98280      3.53020      0.00000      0.00000
      4.99280      3.39702      0.00000      0.00000
      5.00280      3.28264      0.00000      0.00000
      5.01280      3.13361      0.00000      0.00000
      5.02280      3.13052      0.00000      0.00000
      5.03280      3.34988      0.00000      0.00000
      5.04280      3.52011      0.00000      0.00000
      5.05280      3.39985      0.00000      0.00000
      5.06280      3.05417      0.00000      0.00000
      5.07280      2.97045      0.00000      0.00000
      5.08280      3.03725      0.00000      0.00000
      5.09280      2.98264      0.00000      0.00000
      5.10280      2.93281      0.00000      0.00000
      5.11280      3.06088      0.00000      0.00000
      5.12280      3.30312      0.00000      0.00000
      5.13280      3.23466      0.00000      0.00000
      5.14280      3.03707      0.00000      0.00000
      5.15280      2.99496      0.00000      0.00000
      5.16280      2.90009      0.00000      0.00000
      5.17280      2.73748      0.00000      0.00000
      5.18280      2.47181      0.00000      0.00000
