Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Cd S  
      0.50997     -9.81442     -9.28538     -0.52904
      0.51997     -6.69477     -6.33390     -0.36088
      0.52997     -1.68001     -1.58945     -0.09056
      0.53997     -0.15509     -0.14673     -0.00836
      0.54997     -0.00527     -0.00498     -0.00028
      0.55997     -0.00002     -0.00002     -0.00000
      0.56997      0.00091      0.00084      0.00007
      0.57997      0.00704      0.00648      0.00056
      0.58997      0.01994      0.01835      0.00159
      0.59997      0.02078      0.01912      0.00166
      0.60997      0.00796      0.00733      0.00064
      0.61997      0.00112      0.00103      0.00009
      0.62997      0.00006      0.00005      0.00000
      0.63997      0.00000      0.00000      0.00000
      0.64997      0.00000      0.00000      0.00000
      0.65997      0.00000      0.00000      0.00000
      0.66997      0.00004      0.00004      0.00000
      0.67997      0.00090      0.00080      0.00010
      0.68997      0.00707      0.00630      0.00077
      0.69997      0.02163      0.01926      0.00237
      0.70997      0.03120      0.02775      0.00345
      0.71997      0.03034      0.02692      0.00341
      0.72997      0.01879      0.01666      0.00213
      0.73997      0.00520      0.00461      0.00059
      0.74997      0.00055      0.00049      0.00006
      0.75997      0.00002      0.00002      0.00000
      0.76997      0.00000      0.00000      0.00000
      0.77997      0.00003      0.00003      0.00000
      0.78997      0.00078      0.00067      0.00010
      0.79997      0.00637      0.00551      0.00086
      0.80997      0.01922      0.01664      0.00258
      0.81997      0.02136      0.01849      0.00287
      0.82997      0.00873      0.00756      0.00117
      0.83997      0.00132      0.00114      0.00018
      0.84997      0.00029      0.00025      0.00004
      0.85997      0.00350      0.00299      0.00051
      0.86997      0.02058      0.01755      0.00302
      0.87997      0.04451      0.03797      0.00654
      0.88997      0.03564      0.03040      0.00524
      0.89997      0.01323      0.01127      0.00196
      0.90997      0.01451      0.01229      0.00222
      0.91997      0.02314      0.01958      0.00355
      0.92997      0.01531      0.01295      0.00236
      0.93997      0.00958      0.00807      0.00151
      0.94997      0.02291      0.01924      0.00367
      0.95997      0.04369      0.03665      0.00704
      0.96997      0.05531      0.04633      0.00897
      0.97997      0.04284      0.03585      0.00699
      0.98997      0.02977      0.02486      0.00491
      0.99997      0.02154      0.01796      0.00357
      1.00997      0.00809      0.00675      0.00135
      1.01997      0.00501      0.00415      0.00086
      1.02997      0.01571      0.01300      0.00271
      1.03997      0.02290      0.01895      0.00396
      1.04997      0.01238      0.01024      0.00214
      1.05997      0.00339      0.00280      0.00059
      1.06997      0.00943      0.00775      0.00169
      1.07997      0.03372      0.02769      0.00603
      1.08997      0.04530      0.03720      0.00810
      1.09997      0.02434      0.01998      0.00436
      1.10997      0.01919      0.01568      0.00351
      1.11997      0.04262      0.03477      0.00785
      1.12997      0.05092      0.04154      0.00938
      1.13997      0.04271      0.03482      0.00789
      1.14997      0.04719      0.03839      0.00880
      1.15997      0.05391      0.04378      0.01013
      1.16997      0.04132      0.03351      0.00781
      1.17997      0.03078      0.02492      0.00586
      1.18997      0.02601      0.02104      0.00498
      1.19997      0.02596      0.02098      0.00498
      1.20997      0.01958      0.01582      0.00376
      1.21997      0.00669      0.00541      0.00129
      1.22997      0.00610      0.00490      0.00120
      1.23997      0.02588      0.02076      0.00512
      1.24997      0.04604      0.03693      0.00911
      1.25997      0.03080      0.02471      0.00610
      1.26997      0.01491      0.01192      0.00298
      1.27997      0.03706      0.02957      0.00748
      1.28997      0.08160      0.06510      0.01650
      1.29997      0.11666      0.09301      0.02365
      1.30997      0.12408      0.09886      0.02522
      1.31997      0.07459      0.05941      0.01518
      1.32997      0.02028      0.01614      0.00413
      1.33997      0.01267      0.01004      0.00262
      1.34997      0.04774      0.03783      0.00991
      1.35997      0.08473      0.06717      0.01756
      1.36997      0.06839      0.05423      0.01415
      1.37997      0.03929      0.03113      0.00816
      1.38997      0.02581      0.02041      0.00540
      1.39997      0.01542      0.01218      0.00324
      1.40997      0.03110      0.02452      0.00658
      1.41997      0.07023      0.05532      0.01491
      1.42997      0.08480      0.06673      0.01807
      1.43997      0.08251      0.06485      0.01766
      1.44997      0.08372      0.06573      0.01799
      1.45997      0.08004      0.06278      0.01726
      1.46997      0.06035      0.04730      0.01305
      1.47997      0.03546      0.02778      0.00769
      1.48997      0.03185      0.02492      0.00693
      1.49997      0.04969      0.03887      0.01083
      1.50997      0.08780      0.06865      0.01914
      1.51997      0.08017      0.06267      0.01749
      1.52997      0.03878      0.03029      0.00850
      1.53997      0.03586      0.02794      0.00792
      1.54997      0.05809      0.04524      0.01286
      1.55997      0.08765      0.06820      0.01945
      1.56997      0.09848      0.07658      0.02190
      1.57997      0.08345      0.06492      0.01853
      1.58997      0.06402      0.04983      0.01418
      1.59997      0.05133      0.03988      0.01145
      1.60997      0.06587      0.05104      0.01483
      1.61997      0.09081      0.07035      0.02046
      1.62997      0.11075      0.08583      0.02492
      1.63997      0.10725      0.08308      0.02418
      1.64997      0.11268      0.08713      0.02556
      1.65997      0.12156      0.09389      0.02767
      1.66997      0.09730      0.07510      0.02220
      1.67997      0.06298      0.04858      0.01440
      1.68997      0.05026      0.03874      0.01152
      1.69997      0.06821      0.05257      0.01564
      1.70997      0.10013      0.07721      0.02292
      1.71997      0.11949      0.09210      0.02739
      1.72997      0.08892      0.06846      0.02045
      1.73997      0.08760      0.06735      0.02026
      1.74997      0.12590      0.09674      0.02916
      1.75997      0.13559      0.10415      0.03144
      1.76997      0.14158      0.10866      0.03293
      1.77997      0.15570      0.11946      0.03623
      1.78997      0.10781      0.08283      0.02498
      1.79997      0.05761      0.04434      0.01327
      1.80997      0.05426      0.04163      0.01263
      1.81997      0.09946      0.07617      0.02329
      1.82997      0.15996      0.12253      0.03743
      1.83997      0.15612      0.11958      0.03654
      1.84997      0.10361      0.07927      0.02434
      1.85997      0.09537      0.07282      0.02256
      1.86997      0.10813      0.08251      0.02562
      1.87997      0.07679      0.05858      0.01820
      1.88997      0.05758      0.04392      0.01366
      1.89997      0.06967      0.05320      0.01647
      1.90997      0.10713      0.08186      0.02527
      1.91997      0.18079      0.13792      0.04287
      1.92997      0.21482      0.16366      0.05116
      1.93997      0.17704      0.13483      0.04220
      1.94997      0.15892      0.12104      0.03788
      1.95997      0.12874      0.09802      0.03073
      1.96997      0.06406      0.04878      0.01528
      1.97997      0.04503      0.03437      0.01066
      1.98997      0.07231      0.05506      0.01725
      1.99997      0.10779      0.08185      0.02594
      2.00997      0.20052      0.15220      0.04832
      2.01997      0.29136      0.22119      0.07016
      2.02997      0.27602      0.20950      0.06652
      2.03997      0.20548      0.15580      0.04969
      2.04997      0.13637      0.10325      0.03312
      2.05997      0.08471      0.06407      0.02064
      2.06997      0.07231      0.05470      0.01761
      2.07997      0.13798      0.10441      0.03357
      2.08997      0.21158      0.16021      0.05138
      2.09997      0.21742      0.16477      0.05265
      2.10997      0.19549      0.14810      0.04740
      2.11997      0.16351      0.12373      0.03978
      2.12997      0.14845      0.11232      0.03612
      2.13997      0.16991      0.12855      0.04136
      2.14997      0.18708      0.14153      0.04555
      2.15997      0.16892      0.12782      0.04110
      2.16997      0.15486      0.11699      0.03787
      2.17997      0.17217      0.12990      0.04227
      2.18997      0.22998      0.17367      0.05630
      2.19997      0.27355      0.20658      0.06697
      2.20997      0.22566      0.17014      0.05552
      2.21997      0.18411      0.13865      0.04546
      2.22997      0.21862      0.16467      0.05395
      2.23997      0.18868      0.14209      0.04659
      2.24997      0.09912      0.07462      0.02450
      2.25997      0.09965      0.07516      0.02450
      2.26997      0.15616      0.11789      0.03827
      2.27997      0.21041      0.15865      0.05176
      2.28997      0.23907      0.18010      0.05896
      2.29997      0.24568      0.18519      0.06050
      2.30997      0.24318      0.18330      0.05988
      2.31997      0.18867      0.14200      0.04668
      2.32997      0.16621      0.12490      0.04131
      2.33997      0.20627      0.15506      0.05121
      2.34997      0.22851      0.17175      0.05676
      2.35997      0.27949      0.20977      0.06972
      2.36997      0.33116      0.24837      0.08279
      2.37997      0.31116      0.23318      0.07798
      2.38997      0.25010      0.18718      0.06292
      2.39997      0.19720      0.14745      0.04975
      2.40997      0.15325      0.11467      0.03858
      2.41997      0.20984      0.15732      0.05252
      2.42997      0.32058      0.24042      0.08015
      2.43997      0.38472      0.28838      0.09634
      2.44997      0.38195      0.28619      0.09576
      2.45997      0.35780      0.26812      0.08968
      2.46997      0.26270      0.19700      0.06571
      2.47997      0.17583      0.13184      0.04398
      2.48997      0.20165      0.15083      0.05082
      2.49997      0.26463      0.19773      0.06691
      2.50997      0.30439      0.22753      0.07685
      2.51997      0.32910      0.24631      0.08279
      2.52997      0.29809      0.22324      0.07485
      2.53997      0.26779      0.20022      0.06757
      2.54997      0.28036      0.20932      0.07105
      2.55997      0.28155      0.21018      0.07137
      2.56997      0.30439      0.22732      0.07707
      2.57997      0.38119      0.28449      0.09671
      2.58997      0.44709      0.33327      0.11382
      2.59997      0.38979      0.29049      0.09930
      2.60997      0.31131      0.23224      0.07908
      2.61997      0.30885      0.23054      0.07831
      2.62997      0.29358      0.21938      0.07421
      2.63997      0.06309      0.05265      0.01043
      2.64997     -1.86468     -1.34003     -0.52465
      2.65997     -7.26083     -5.24163     -2.01919
      2.66997     -9.33615     -6.74389     -2.59226
      2.67997     -4.14422     -2.99009     -1.15413
      2.68997     -0.26392     -0.18219     -0.08172
      2.69997      0.52515      0.38936      0.13579
      2.70997      0.49691      0.36765      0.12926
      2.71997      0.44311      0.32783      0.11528
      2.72997      0.52613      0.38840      0.13773
      2.73997      0.64382      0.47404      0.16978
      2.74997      0.66830      0.49174      0.17657
      2.75997      0.62760      0.46199      0.16561
      2.76997      0.56864      0.41908      0.14956
      2.77997      0.46207      0.34122      0.12085
      2.78997      0.36751      0.27181      0.09570
      2.79997      0.39122      0.28919      0.10203
      2.80997      0.50471      0.37255      0.13216
      2.81997      0.61494      0.45256      0.16238
      2.82997      0.65702      0.48034      0.17668
      2.83997      0.71034      0.51746      0.19288
      2.84997      0.81011      0.59214      0.21797
      2.85997      0.81996      0.60207      0.21789
      2.86997      0.66495      0.48818      0.17677
      2.87997      0.44980      0.32807      0.12173
      2.88997      0.38591      0.28077      0.10514
      2.89997      0.42237      0.30880      0.11358
      2.90997      0.44590      0.32667      0.11923
      2.91997      0.48429      0.35519      0.12909
      2.92997      0.59801      0.43960      0.15840
      2.93997      0.77237      0.56724      0.20513
      2.94997      0.80651      0.58878      0.21774
      2.95997      0.79370      0.57499      0.21870
      2.96997      0.77800      0.56282      0.21518
      2.97997      0.63296      0.45923      0.17373
      2.98997      0.46255      0.33760      0.12496
      2.99997      0.44126      0.32316      0.11810
      3.00997      0.51838      0.38008      0.13830
      3.01997      0.52385      0.38511      0.13874
      3.02997      0.45395      0.33395      0.11999
      3.03997      0.40532      0.29720      0.10812
      3.04997      0.40935      0.29962      0.10974
      3.05997      0.42900      0.31285      0.11615
      3.06997      0.54252      0.39027      0.15225
      3.07997      0.88101      0.63058      0.25043
      3.08997      1.32629      0.95154      0.37475
      3.09997      1.55902      1.12055      0.43847
      3.10997      1.47336      1.05855      0.41481
      3.11997      1.38954      0.99940      0.39013
      3.12997      1.20630      0.87066      0.33564
      3.13997      0.81449      0.59040      0.22409
      3.14997      0.61065      0.44437      0.16628
      3.15997      0.59996      0.43665      0.16331
      3.16997      0.64316      0.46619      0.17697
      3.17997      0.71473      0.51519      0.19954
      3.18997      0.81117      0.58323      0.22794
      3.19997      0.90613      0.65217      0.25396
      3.20997      0.88721      0.63828      0.24893
      3.21997      0.89415      0.64092      0.25323
      3.22997      1.00616      0.72028      0.28588
      3.23997      1.19467      0.85572      0.33895
      3.24997      1.43899      1.03121      0.40778
      3.25997      1.59565      1.14275      0.45290
      3.26997      1.68919      1.20612      0.48306
      3.27997      1.83860      1.30720      0.53140
      3.28997      1.87552      1.33115      0.54437
      3.29997      1.68328      1.19547      0.48781
      3.30997      1.47094      1.04698      0.42395
      3.31997      1.21986      0.87036      0.34950
      3.32997      1.08381      0.77443      0.30938
      3.33997      1.18364      0.84373      0.33991
      3.34997      1.30703      0.92870      0.37833
      3.35997      1.57491      1.11666      0.45825
      3.36997      1.99818      1.41219      0.58598
      3.37997      2.15718      1.51777      0.63941
      3.38997      1.99926      1.40160      0.59767
      3.39997      1.84417      1.29053      0.55364
      3.40997      1.72490      1.20309      0.52181
      3.41997      1.67821      1.16786      0.51035
      3.42997      1.58360      1.10551      0.47810
      3.43997      1.60147      1.12524      0.47623
      3.44997      1.91798      1.34816      0.56982
      3.45997      2.15464      1.50714      0.64750
      3.46997      2.02466      1.41052      0.61414
      3.47997      1.62140      1.13078      0.49062
      3.48997      1.39482      0.97778      0.41704
      3.49997      1.42463      0.99844      0.42619
      3.50997      1.43045      1.00001      0.43045
      3.51997      1.38358      0.96681      0.41677
      3.52997      1.31406      0.91564      0.39842
      3.53997      1.34895      0.93345      0.41550
      3.54997      1.55085      1.06724      0.48362
      3.55997      1.81083      1.24410      0.56672
      3.56997      1.92971      1.32734      0.60236
      3.57997      1.90404      1.31247      0.59156
      3.58997      1.84453      1.27546      0.56907
      3.59997      1.79819      1.24742      0.55078
      3.60997      1.71857      1.19208      0.52649
      3.61997      1.56949      1.08222      0.48728
      3.62997      1.55009      1.06075      0.48934
      3.63997      1.61837      1.10647      0.51190
      3.64997      1.69261      1.15866      0.53395
      3.65997      1.83494      1.25823      0.57671
      3.66997      1.75660      1.20501      0.55160
      3.67997      1.41320      0.96661      0.44659
      3.68997      1.35422      0.92478      0.42945
      3.69997      1.52674      1.04046      0.48627
      3.70997      1.58911      1.07577      0.51333
      3.71997      1.77398      1.19311      0.58087
      3.72997      2.04987      1.37546      0.67441
      3.73997      2.13668      1.43566      0.70102
      3.74997      2.08662      1.40842      0.67820
      3.75997      1.94764      1.31717      0.63047
      3.76997      1.82099      1.22784      0.59315
      3.77997      1.81926      1.22223      0.59703
      3.78997      1.77820      1.19291      0.58529
      3.79997      1.67942      1.12495      0.55448
      3.80997      1.64264      1.09916      0.54349
      3.81997      1.72269      1.15482      0.56787
      3.82997      1.73983      1.16928      0.57055
      3.83997      1.54019      1.03648      0.50371
      3.84997      1.45977      0.98273      0.47705
      3.85997      1.76463      1.18652      0.57811
      3.86997      2.01525      1.34969      0.66556
      3.87997      1.86035      1.23689      0.62347
      3.88997      1.60708      1.05817      0.54891
      3.89997      1.61646      1.06019      0.55628
      3.90997      1.78125      1.17514      0.60611
      3.91997      1.72220      1.14369      0.57851
      3.92997      1.40463      0.93620      0.46843
      3.93997      1.23416      0.81917      0.41499
      3.94997      1.40644      0.92738      0.47906
      3.95997      1.75636      1.15739      0.59897
      3.96997      1.87471      1.23594      0.63876
      3.97997      1.61492      1.06352      0.55140
      3.98997      1.55118      1.02473      0.52644
      3.99997      1.68879      1.11875      0.57005
      4.00997      1.52765      1.00922      0.51843
      4.01997      1.31752      0.86592      0.45161
      4.02997      1.34085      0.87658      0.46427
      4.03997      1.68173      1.08858      0.59316
      4.04997      2.20470      1.40969      0.79501
      4.05997      2.44091      1.55004      0.89087
      4.06997      2.33503      1.47994      0.85509
      4.07997      2.14023      1.36320      0.77703
      4.08997      1.95036      1.25219      0.69817
      4.09997      1.76519      1.13564      0.62955
      4.10997      1.71150      1.10093      0.61057
      4.11997      1.81831      1.17116      0.64715
      4.12997      2.04223      1.31344      0.72879
      4.13997      2.11216      1.34734      0.76481
      4.14997      2.06581      1.30068      0.76513
      4.15997      2.10414      1.30997      0.79417
      4.16997      2.29640      1.42821      0.86819
      4.17997      2.43375      1.52156      0.91219
      4.18997      2.34884      1.46840      0.88044
      4.19997      2.29328      1.42194      0.87134
      4.20997      2.24367      1.37498      0.86870
      4.21997      2.21550      1.34564      0.86986
      4.22997      2.17237      1.31729      0.85508
      4.23997      2.24718      1.37081      0.87637
      4.24997      2.58891      1.58798      1.00093
      4.25997      2.81899      1.73540      1.08359
      4.26997      2.81658      1.73427      1.08232
      4.27997      2.69933      1.65387      1.04546
      4.28997      2.51455      1.53271      0.98183
      4.29997      2.46418      1.49166      0.97252
      4.30997      2.60412      1.55896      1.04516
      4.31997      2.70955      1.61499      1.09456
      4.32997      2.49813      1.49327      1.00487
      4.33997      2.20535      1.32157      0.88378
      4.34997      1.99190      1.19287      0.79903
      4.35997      1.87429      1.12372      0.75057
      4.36997      2.13225      1.28251      0.84973
      4.37997      2.51821      1.51612      1.00208
      4.38997      2.54495      1.53309      1.01186
      4.39997      2.39426      1.44767      0.94659
      4.40997      2.13699      1.30065      0.83634
      4.41997      1.85156      1.12595      0.72562
      4.42997      1.71942      1.03526      0.68416
      4.43997      1.74417      1.04035      0.70382
      4.44997      1.62953      0.96561      0.66392
      4.45997      1.46877      0.86585      0.60292
      4.46997      1.54161      0.91546      0.62616
      4.47997      1.68665      1.01363      0.67301
      4.48997      1.69939      1.01987      0.67951
      4.49997      1.64989      0.98117      0.66871
      4.50997      1.59053      0.94239      0.64814
      4.51997      1.44586      0.85771      0.58815
      4.52997      1.25919      0.74898      0.51022
      4.53997      1.17865      0.70257      0.47608
      4.54997      1.36317      0.80961      0.55356
      4.55997      1.66186      0.98378      0.67809
      4.56997      1.84820      1.09416      0.75405
      4.57997      1.88626      1.10529      0.78097
      4.58997      1.81606      1.04737      0.76870
      4.59997      1.67901      0.96427      0.71474
      4.60997      1.64416      0.95002      0.69414
      4.61997      1.63991      0.94899      0.69093
      4.62997      1.67006      0.95866      0.71140
      4.63997      1.78808      1.01834      0.76974
      4.64997      1.82219      1.03549      0.78670
      4.65997      1.81336      1.03436      0.77900
      4.66997      1.66566      0.95488      0.71078
      4.67997      1.49709      0.85991      0.63718
      4.68997      1.44591      0.83388      0.61203
      4.69997      1.35306      0.78512      0.56795
      4.70997      1.23515      0.72042      0.51472
      4.71997      1.12235      0.65603      0.46631
      4.72997      1.05219      0.61472      0.43747
      4.73997      1.07614      0.62716      0.44899
      4.74997      1.06384      0.60998      0.45386
      4.75997      1.15679      0.64826      0.50853
      4.76997      1.29451      0.72343      0.57107
      4.77997      1.38204      0.77204      0.61000
      4.78997      1.39151      0.77028      0.62123
      4.79997      1.27250      0.70183      0.57067
      4.80997      1.17140      0.64709      0.52431
      4.81997      1.05603      0.58388      0.47215
      4.82997      0.99126      0.55222      0.43905
      4.83997      1.03144      0.57883      0.45261
      4.84997      1.01728      0.56876      0.44852
      4.85997      0.94993      0.52754      0.42239
      4.86997      0.95320      0.52422      0.42897
      4.87997      1.04230      0.57134      0.47096
      4.88997      1.03930      0.57071      0.46859
      4.89997      0.83685      0.45964      0.37721
      4.90997      0.75317      0.40911      0.34406
      4.91997      1.03561      0.54971      0.48590
      4.92997      1.52467      0.79505      0.72962
      4.93997      2.01403      1.03992      0.97411
      4.94997      2.06566      1.06448      1.00118
      4.95997      1.74265      0.90151      0.84114
      4.96997      1.46459      0.76202      0.70257
      4.97997      1.35712      0.70992      0.64720
      4.98997      1.34956      0.71388      0.63568
      4.99997      1.28539      0.68747      0.59792
      5.00997      0.97993      0.52584      0.45409
      5.01997      0.67572      0.36311      0.31261
      5.02997      0.57937      0.31057      0.26880
      5.03997      0.53476      0.28215      0.25261
      5.04997      0.56600      0.29241      0.27359
      5.05997      0.64428      0.33052      0.31376
      5.06997      0.64383      0.32847      0.31535
      5.07997      0.64610      0.32842      0.31768
      5.08997      0.67577      0.34644      0.32934
      5.09997      0.77662      0.39996      0.37666
      5.10997      1.03324      0.52657      0.50666
      5.11997      1.36721      0.68393      0.68328
      5.12997      1.50640      0.74429      0.76211
      5.13997      1.37021      0.67890      0.69131
      5.14997      1.04581      0.52784      0.51797
      5.15997      0.79879      0.41356      0.38523
      5.16997      0.73774      0.38182      0.35592
      5.17997      0.77516      0.39271      0.38245
      5.18997      1.06239      0.53146      0.53093
      5.19997      1.40859      0.70198      0.70661
      5.20997      1.41955      0.70814      0.71141
      5.21997      1.16653      0.58211      0.58441
      5.22997      1.03611      0.51220      0.52391
      5.23997      1.13657      0.55560      0.58097
      5.24997      1.38368      0.67148      0.71220
      5.25997      1.61219      0.77693      0.83526
      5.26997      1.73253      0.82650      0.90603
      5.27997      1.79844      0.85112      0.94732
      5.28997      1.63787      0.78133      0.85654
      5.29997      1.25444      0.60899      0.64545
      5.30997      0.97678      0.48118      0.49560
      5.31997      0.88897      0.43931      0.44966
      5.32997      0.80383      0.39660      0.40723
      5.33997      0.67471      0.33651      0.33819
      5.34997      0.67258      0.34075      0.33183
      5.35997      0.73868      0.37972      0.35895
      5.36997      0.75292      0.39242      0.36050
      5.37997      0.83311      0.43825      0.39486
      5.38997      0.87661      0.46454      0.41206
      5.39997      0.70942      0.37849      0.33093
      5.40997      0.64355      0.34138      0.30217
      5.41997      0.74726      0.39474      0.35252
      5.42997      0.76333      0.40407      0.35926
      5.43997      0.71759      0.38391      0.33369
      5.44997      0.76671      0.41871      0.34801
      5.45997      0.86842      0.47625      0.39217
      5.46997      1.01610      0.55441      0.46169
      5.47997      1.16590      0.63746      0.52843
      5.48997      1.16057      0.64003      0.52054
      5.49997      1.20127      0.66692      0.53435
      5.50997      1.38257      0.76223      0.62034
