Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Cd S  
     -2.23462      5.11335      0.00000      0.00000
     -2.22462      5.09106      0.00000      0.00000
     -2.21462      4.87885      0.00000      0.00000
     -2.20462      4.81597      0.00000      0.00000
     -2.19462      4.81834      0.00000      0.00000
     -2.18462      4.74788      0.00000      0.00000
     -2.17462      4.93489      0.00000      0.00000
     -2.16462      5.36817      0.00000      0.00000
     -2.15462      5.81952      0.00000      0.00000
     -2.14462      6.04843      0.00000      0.00000
     -2.13462      5.91905      0.00000      0.00000
     -2.12462      5.60116      0.00000      0.00000
     -2.11462      5.50173      0.00000      0.00000
     -2.10462      5.71512      0.00000      0.00000
     -2.09462      5.72883      0.00000      0.00000
     -2.08462      5.39035      0.00000      0.00000
     -2.07462      4.88467      0.00000      0.00000
     -2.06462      4.58573      0.00000      0.00000
     -2.05462      4.86035      0.00000      0.00000
     -2.04462      5.42025      0.00000      0.00000
     -2.03462      5.87108      0.00000      0.00000
     -2.02462      6.13012      0.00000      0.00000
     -2.01462      6.08514      0.00000      0.00000
     -2.00462      6.02153      0.00000      0.00000
     -1.99462      6.03573      0.00000      0.00000
     -1.98462      6.09795      0.00000      0.00000
     -1.97462      6.31674      0.00000      0.00000
     -1.96462      6.44810      0.00000      0.00000
     -1.95462      6.33311      0.00000      0.00000
     -1.94462      6.22549      0.00000      0.00000
     -1.93462      6.13473      0.00000      0.00000
     -1.92462      6.16088      0.00000      0.00000
     -1.91462      6.32442      0.00000      0.00000
     -1.90462      6.17984      0.00000      0.00000
     -1.89462      5.79161      0.00000      0.00000
     -1.88462      6.00631      0.00000      0.00000
     -1.87462      6.93808      0.00000      0.00000
     -1.86462      7.62032      0.00000      0.00000
     -1.85462      7.56650      0.00000      0.00000
     -1.84462      7.25966      0.00000      0.00000
     -1.83462      6.94941      0.00000      0.00000
     -1.82462      6.68810      0.00000      0.00000
     -1.81462      6.69207      0.00000      0.00000
     -1.80462      6.64535      0.00000      0.00000
     -1.79462      6.61364      0.00000      0.00000
     -1.78462      6.88368      0.00000      0.00000
     -1.77462      7.20112      0.00000      0.00000
     -1.76462      7.11024      0.00000      0.00000
     -1.75462      6.97731      0.00000      0.00000
     -1.74462      7.12465      0.00000      0.00000
     -1.73462      7.27100      0.00000      0.00000
     -1.72462      7.27907      0.00000      0.00000
     -1.71462      7.47364      0.00000      0.00000
     -1.70462      7.40229      0.00000      0.00000
     -1.69462      7.02522      0.00000      0.00000
     -1.68462      6.86400      0.00000      0.00000
     -1.67462      6.76002      0.00000      0.00000
     -1.66462      6.84686      0.00000      0.00000
     -1.65462      7.11477      0.00000      0.00000
     -1.64462      7.36007      0.00000      0.00000
     -1.63462      7.66537      0.00000      0.00000
     -1.62462      7.73295      0.00000      0.00000
     -1.61462      7.58870      0.00000      0.00000
     -1.60462      7.37841      0.00000      0.00000
     -1.59462      7.03119      0.00000      0.00000
     -1.58462      6.69032      0.00000      0.00000
     -1.57462      6.70819      0.00000      0.00000
     -1.56462      7.38789      0.00000      0.00000
     -1.55462      8.05720      0.00000      0.00000
     -1.54462      8.38921      0.00000      0.00000
     -1.53462      8.56332      0.00000      0.00000
     -1.52462      8.24535      0.00000      0.00000
     -1.51462      7.74108      0.00000      0.00000
     -1.50462      7.58650      0.00000      0.00000
     -1.49462      7.71403      0.00000      0.00000
     -1.48462      7.62617      0.00000      0.00000
     -1.47462      7.43027      0.00000      0.00000
     -1.46462      7.56057      0.00000      0.00000
     -1.45462      7.95251      0.00000      0.00000
     -1.44462      8.05848      0.00000      0.00000
     -1.43462      7.85595      0.00000      0.00000
     -1.42462      7.93988      0.00000      0.00000
     -1.41462      8.42308      0.00000      0.00000
     -1.40462      8.62568      0.00000      0.00000
     -1.39462      8.51568      0.00000      0.00000
     -1.38462      8.32644      0.00000      0.00000
     -1.37462      8.18463      0.00000      0.00000
     -1.36462      8.19244      0.00000      0.00000
     -1.35462      8.48769      0.00000      0.00000
     -1.34462      9.01488      0.00000      0.00000
     -1.33462      9.42373      0.00000      0.00000
     -1.32462      9.40491      0.00000      0.00000
     -1.31462      8.77510      0.00000      0.00000
     -1.30462      8.16156      0.00000      0.00000
     -1.29462      8.43329      0.00000      0.00000
     -1.28462      9.20130      0.00000      0.00000
     -1.27462      9.77531      0.00000      0.00000
     -1.26462     10.28180      0.00000      0.00000
     -1.25462     10.68014      0.00000      0.00000
     -1.24462     10.43129      0.00000      0.00000
     -1.23462      9.75971      0.00000      0.00000
     -1.22462      9.77587      0.00000      0.00000
     -1.21462     10.22233      0.00000      0.00000
     -1.20462      9.93916      0.00000      0.00000
     -1.19462      9.53825      0.00000      0.00000
     -1.18462      9.70732      0.00000      0.00000
     -1.17462     10.16603      0.00000      0.00000
     -1.16462     10.64450      0.00000      0.00000
     -1.15462     11.43726      0.00000      0.00000
     -1.14462     12.23734      0.00000      0.00000
     -1.13462     12.24432      0.00000      0.00000
     -1.12462     11.68486      0.00000      0.00000
     -1.11462     11.44983      0.00000      0.00000
     -1.10462     11.71282      0.00000      0.00000
     -1.09462     12.16897      0.00000      0.00000
     -1.08462     12.38316      0.00000      0.00000
     -1.07462     12.31895      0.00000      0.00000
     -1.06462     12.37582      0.00000      0.00000
     -1.05462     13.30587      0.00000      0.00000
     -1.04462     14.55919      0.00000      0.00000
     -1.03462     14.72621      0.00000      0.00000
     -1.02462     13.87112      0.00000      0.00000
     -1.01462     13.17111      0.00000      0.00000
     -1.00462     12.69472      0.00000      0.00000
     -0.99462     11.98146      0.00000      0.00000
     -0.98462     10.99458      0.00000      0.00000
     -0.97462     10.43213      0.00000      0.00000
     -0.96462     10.66793      0.00000      0.00000
     -0.95462     11.19834      0.00000      0.00000
     -0.94462     11.12549      0.00000      0.00000
     -0.93462     10.09347      0.00000      0.00000
     -0.92462      9.18758      0.00000      0.00000
     -0.91462      9.12707      0.00000      0.00000
     -0.90462      9.61711      0.00000      0.00000
     -0.89462     10.19966      0.00000      0.00000
     -0.88462     10.40683      0.00000      0.00000
     -0.87462      9.93003      0.00000      0.00000
     -0.86462      8.98019      0.00000      0.00000
     -0.85462      8.34672      0.00000      0.00000
     -0.84462      8.44899      0.00000      0.00000
     -0.83462      8.58943      0.00000      0.00000
     -0.82462      8.61728      0.00000      0.00000
     -0.81462      8.82290      0.00000      0.00000
     -0.80462      8.38755      0.00000      0.00000
     -0.79462      3.54182      0.00000      0.00000
     -0.78462     -8.62094      0.00000      0.00000
     -0.77462    -17.53482      0.00000      0.00000
     -0.76462    -17.88274      0.00000      0.00000
     -0.75462     -9.58266      0.00000      0.00000
     -0.74462      2.11987      0.00000      0.00000
     -0.73462      6.63995      0.00000      0.00000
     -0.72462      7.36299      0.00000      0.00000
     -0.71462      7.37227      0.00000      0.00000
     -0.70462      6.94630      0.00000      0.00000
     -0.69462      6.42508      0.00000      0.00000
     -0.68462      6.14152      0.00000      0.00000
     -0.67462      6.19948      0.00000      0.00000
     -0.66462      6.50260      0.00000      0.00000
     -0.65462      6.68479      0.00000      0.00000
     -0.64462      6.30478      0.00000      0.00000
     -0.63462      5.57941      0.00000      0.00000
     -0.62462      5.14030      0.00000      0.00000
     -0.61462      5.14570      0.00000      0.00000
     -0.60462      5.43923      0.00000      0.00000
     -0.59462      5.79532      0.00000      0.00000
     -0.58462      5.66292      0.00000      0.00000
     -0.57462      4.90417      0.00000      0.00000
     -0.56462      4.50156      0.00000      0.00000
     -0.55462      4.82983      0.00000      0.00000
     -0.54462      5.23723      0.00000      0.00000
     -0.53462      5.27881      0.00000      0.00000
     -0.52462      4.99128      0.00000      0.00000
     -0.51462      4.35537      0.00000      0.00000
     -0.50462      3.80087      0.00000      0.00000
     -0.49462      4.04702      0.00000      0.00000
     -0.48462      4.67211      0.00000      0.00000
     -0.47462      4.56935      0.00000      0.00000
     -0.46462      3.91534      0.00000      0.00000
     -0.45462      3.53717      0.00000      0.00000
     -0.44462      3.85448      0.00000      0.00000
     -0.43462      4.34446      0.00000      0.00000
     -0.42462      4.29639      0.00000      0.00000
     -0.41462      3.84268      0.00000      0.00000
     -0.40462      3.48495      0.00000      0.00000
     -0.39462      3.39103      0.00000      0.00000
     -0.38462      3.38620      0.00000      0.00000
     -0.37462      3.42923      0.00000      0.00000
     -0.36462      3.33617      0.00000      0.00000
     -0.35462      3.13403      0.00000      0.00000
     -0.34462      3.17936      0.00000      0.00000
     -0.33462      3.21207      0.00000      0.00000
     -0.32462      3.23054      0.00000      0.00000
     -0.31462      3.32221      0.00000      0.00000
     -0.30462      3.20537      0.00000      0.00000
     -0.29462      2.88326      0.00000      0.00000
     -0.28462      2.57550      0.00000      0.00000
     -0.27462      2.48702      0.00000      0.00000
     -0.26462      2.63390      0.00000      0.00000
     -0.25462      2.73956      0.00000      0.00000
     -0.24462      2.58478      0.00000      0.00000
     -0.23462      2.38519      0.00000      0.00000
     -0.22462      2.45700      0.00000      0.00000
     -0.21462      2.62549      0.00000      0.00000
     -0.20462      2.37443      0.00000      0.00000
     -0.19462      1.96202      0.00000      0.00000
     -0.18462      1.92777      0.00000      0.00000
     -0.17462      2.10237      0.00000      0.00000
     -0.16462      2.02588      0.00000      0.00000
     -0.15462      1.85494      0.00000      0.00000
     -0.14462      1.90334      0.00000      0.00000
     -0.13462      1.91495      0.00000      0.00000
     -0.12462      1.69158      0.00000      0.00000
     -0.11462      1.53968      0.00000      0.00000
     -0.10462      1.50002      0.00000      0.00000
     -0.09462      1.40011      0.00000      0.00000
     -0.08462      1.33314      0.00000      0.00000
     -0.07462      1.29881      0.00000      0.00000
     -0.06462      1.18229      0.00000      0.00000
     -0.05462      0.71947      0.00000      0.00000
     -0.04462     -2.57326      0.00000      0.00000
     -0.03462    -13.04225      0.00000      0.00000
     -0.02462    -22.36666      0.00000      0.00000
     -0.01462    -28.21381      0.00000      0.00000
     -0.00462    -39.36891      0.00000      0.00000
      0.00538    -29.79003      0.00000      0.00000
      0.01538     -9.00723      0.00000      0.00000
      0.02538     -1.04344      0.00000      0.00000
      0.03538     -0.04589      0.00000      0.00000
      0.04538     -0.00076      0.00000      0.00000
      0.05538      0.00000      0.00000      0.00000
      0.06538      0.00000      0.00000      0.00000
      0.07538      0.00000      0.00000      0.00000
      0.08538      0.00000      0.00000      0.00000
      0.09538      0.00000      0.00000      0.00000
      0.10538      0.00000      0.00000      0.00000
      0.11538      0.00000      0.00000      0.00000
      0.12538      0.00000      0.00000      0.00000
      0.13538      0.00000      0.00000      0.00000
      0.14538      0.00000      0.00000      0.00000
      0.15538      0.00000      0.00000      0.00000
      0.16538      0.00000      0.00000      0.00000
      0.17538      0.00000      0.00000      0.00000
      0.18538      0.00000      0.00000      0.00000
      0.19538      0.00000      0.00000      0.00000
      0.20538      0.00000      0.00000      0.00000
      0.21538      0.00000      0.00000      0.00000
      0.22538      0.00000      0.00000      0.00000
      0.23538      0.00000      0.00000      0.00000
      0.24538      0.00000      0.00000      0.00000
      0.25538      0.00000      0.00000      0.00000
      0.26538      0.00000      0.00000      0.00000
      0.27538      0.00000      0.00000      0.00000
      0.28538      0.00000      0.00000      0.00000
      0.29538      0.00000      0.00000      0.00000
      0.30538      0.00000      0.00000      0.00000
      0.31538      0.00000      0.00000      0.00000
      0.32538      0.00000      0.00000      0.00000
      0.33538      0.00000      0.00000      0.00000
      0.34538      0.00000      0.00000      0.00000
      0.35538      0.00000      0.00000      0.00000
      0.36538      0.00000      0.00000      0.00000
      0.37538      0.00000      0.00000      0.00000
      0.38538      0.00000      0.00000      0.00000
      0.39538      0.00000      0.00000      0.00000
      0.40538      0.00000      0.00000      0.00000
      0.41538      0.00000      0.00000      0.00000
      0.42538      0.00000      0.00000      0.00000
      0.43538      0.00000      0.00000      0.00000
      0.44538      0.00000      0.00000      0.00000
      0.45538      0.00000      0.00000      0.00000
      0.46538      0.00000      0.00000      0.00000
      0.47538      0.00000      0.00000      0.00000
      0.48538      0.00000      0.00000      0.00000
      0.49538      0.00000      0.00000      0.00000
      0.50538      0.00000      0.00000      0.00000
      0.51538      0.00000      0.00000      0.00000
      0.52538      0.00000      0.00000      0.00000
      0.53538      0.00000      0.00000      0.00000
      0.54538      0.00000      0.00000      0.00000
      0.55538      0.00000      0.00000      0.00000
      0.56538      0.00000      0.00000      0.00000
      0.57538      0.00000      0.00000      0.00000
      0.58538      0.00000      0.00000      0.00000
      0.59538      0.00000      0.00000      0.00000
      0.60538      0.00000      0.00000      0.00000
      0.61538      0.00000      0.00000      0.00000
      0.62538      0.00000      0.00000      0.00000
      0.63538      0.00000      0.00000      0.00000
      0.64538      0.00000      0.00000      0.00000
      0.65538      0.00000      0.00000      0.00000
      0.66538      0.00000      0.00000      0.00000
      0.67538      0.00000      0.00000      0.00000
      0.68538      0.00000      0.00000      0.00000
      0.69538      0.00000      0.00000      0.00000
      0.70538      0.00000      0.00000      0.00000
      0.71538      0.00000      0.00000      0.00000
      0.72538      0.00000      0.00000      0.00000
      0.73538      0.00000      0.00000      0.00000
      0.74538      0.00000      0.00000      0.00000
      0.75538      0.00000      0.00000      0.00000
      0.76538      0.00000      0.00000      0.00000
      0.77538      0.00000      0.00000      0.00000
      0.78538      0.00000      0.00000      0.00000
      0.79538      0.00000      0.00000      0.00000
      0.80538      0.00000      0.00000      0.00000
      0.81538      0.00000      0.00000      0.00000
      0.82538      0.00000      0.00000      0.00000
      0.83538      0.00000      0.00000      0.00000
      0.84538      0.00000      0.00000      0.00000
      0.85538      0.00000      0.00000      0.00000
      0.86538      0.00000      0.00000      0.00000
      0.87538      0.00000      0.00000      0.00000
      0.88538      0.00000      0.00000      0.00000
      0.89538      0.00000      0.00000      0.00000
      0.90538      0.00000      0.00000      0.00000
      0.91538      0.00000      0.00000      0.00000
      0.92538      0.00000      0.00000      0.00000
      0.93538      0.00000      0.00000      0.00000
      0.94538      0.00000      0.00000      0.00000
      0.95538      0.00000      0.00000      0.00000
      0.96538      0.00000      0.00000      0.00000
      0.97538      0.00000      0.00000      0.00000
      0.98538      0.00000      0.00000      0.00000
      0.99538      0.00000      0.00000      0.00000
      1.00538      0.00000      0.00000      0.00000
      1.01538      0.00000      0.00000      0.00000
      1.02538      0.00000      0.00000      0.00000
      1.03538      0.00000      0.00000      0.00000
      1.04538      0.00000      0.00000      0.00000
      1.05538      0.00000      0.00000      0.00000
      1.06538      0.00000      0.00000      0.00000
      1.07538      0.00000      0.00000      0.00000
      1.08538      0.00000      0.00000      0.00000
      1.09538      0.00000      0.00000      0.00000
      1.10538      0.00000      0.00000      0.00000
      1.11538      0.00000      0.00000      0.00000
      1.12538     -0.00617      0.00000      0.00000
      1.13538     -0.20808      0.00000      0.00000
      1.14538     -2.58060      0.00000      0.00000
      1.15538    -11.77385      0.00000      0.00000
      1.16538    -19.76160      0.00000      0.00000
      1.17538    -12.20200      0.00000      0.00000
      1.18538     -2.77131      0.00000      0.00000
      1.19538     -0.22646      0.00000      0.00000
      1.20538      0.01826      0.00000      0.00000
      1.21538      0.04589      0.00000      0.00000
      1.22538      0.03063      0.00000      0.00000
      1.23538      0.00751      0.00000      0.00000
      1.24538      0.00069      0.00000      0.00000
      1.25538      0.00035      0.00000      0.00000
      1.26538      0.00472      0.00000      0.00000
      1.27538      0.02564      0.00000      0.00000
      1.28538      0.05872      0.00000      0.00000
      1.29538      0.07073      0.00000      0.00000
      1.30538      0.05070      0.00000      0.00000
      1.31538      0.01792      0.00000      0.00000
      1.32538      0.00260      0.00000      0.00000
      1.33538      0.00080      0.00000      0.00000
      1.34538      0.00734      0.00000      0.00000
      1.35538      0.03019      0.00000      0.00000
      1.36538      0.04593      0.00000      0.00000
