Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Cd S  
     -4.27649      2.69411      0.00000      0.00000
     -4.26649      2.29169      0.00000      0.00000
     -4.25649      2.30198      0.00000      0.00000
     -4.24649      2.41853      0.00000      0.00000
     -4.23649      2.60191      0.00000      0.00000
     -4.22649      2.88798      0.00000      0.00000
     -4.21649      3.11091      0.00000      0.00000
     -4.20649      1.82642      0.00000      0.00000
     -4.19649     -8.61516      0.00000      0.00000
     -4.18649    -24.49705      0.00000      0.00000
     -4.17649    -15.41236      0.00000      0.00000
     -4.16649      5.95323      0.00000      0.00000
     -4.15649     14.90876      0.00000      0.00000
     -4.14649     18.21927      0.00000      0.00000
     -4.13649     22.03001      0.00000      0.00000
     -4.12649     25.65182      0.00000      0.00000
     -4.11649     27.42462      0.00000      0.00000
     -4.10649     27.49438      0.00000      0.00000
     -4.09649     26.58624      0.00000      0.00000
     -4.08649     25.70618      0.00000      0.00000
     -4.07649     25.94074      0.00000      0.00000
     -4.06649     27.18187      0.00000      0.00000
     -4.05649     29.06174      0.00000      0.00000
     -4.04649     30.71430      0.00000      0.00000
     -4.03649     29.68527      0.00000      0.00000
     -4.02649     21.85086      0.00000      0.00000
     -4.01649     15.02567      0.00000      0.00000
     -4.00649     21.15045      0.00000      0.00000
     -3.99649     28.32367      0.00000      0.00000
     -3.98649     30.09889      0.00000      0.00000
     -3.97649     28.95928      0.00000      0.00000
     -3.96649     26.44096      0.00000      0.00000
     -3.95649     24.58053      0.00000      0.00000
     -3.94649     23.54683      0.00000      0.00000
     -3.93649     22.23206      0.00000      0.00000
     -3.92649     20.51172      0.00000      0.00000
     -3.91649     19.58165      0.00000      0.00000
     -3.90649     19.01380      0.00000      0.00000
     -3.89649     17.61245      0.00000      0.00000
     -3.88649     16.04811      0.00000      0.00000
     -3.87649     15.76236      0.00000      0.00000
     -3.86649     16.40331      0.00000      0.00000
     -3.85649     16.19633      0.00000      0.00000
     -3.84649     15.68517      0.00000      0.00000
     -3.83649     16.14933      0.00000      0.00000
     -3.82649     16.35842      0.00000      0.00000
     -3.81649     15.99182      0.00000      0.00000
     -3.80649     15.68662      0.00000      0.00000
     -3.79649     15.71366      0.00000      0.00000
     -3.78649     16.08956      0.00000      0.00000
     -3.77649     16.80131      0.00000      0.00000
     -3.76649     18.00171      0.00000      0.00000
     -3.75649     18.39329      0.00000      0.00000
     -3.74649     15.20496      0.00000      0.00000
     -3.73649      6.27420      0.00000      0.00000
     -3.72649      3.63958      0.00000      0.00000
     -3.71649     15.01533      0.00000      0.00000
     -3.70649     22.69261      0.00000      0.00000
     -3.69649     23.68133      0.00000      0.00000
     -3.68649     23.53959      0.00000      0.00000
     -3.67649     24.34576      0.00000      0.00000
     -3.66649     27.07981      0.00000      0.00000
     -3.65649     30.54350      0.00000      0.00000
     -3.64649     33.03085      0.00000      0.00000
     -3.63649     33.90942      0.00000      0.00000
     -3.62649     33.41627      0.00000      0.00000
     -3.61649     33.43214      0.00000      0.00000
     -3.60649     34.08175      0.00000      0.00000
     -3.59649     35.37653      0.00000      0.00000
     -3.58649     36.60758      0.00000      0.00000
     -3.57649     32.58823      0.00000      0.00000
     -3.56649     19.96451      0.00000      0.00000
     -3.55649     13.58755      0.00000      0.00000
     -3.54649     20.83262      0.00000      0.00000
     -3.53649     25.71429      0.00000      0.00000
     -3.52649     25.79858      0.00000      0.00000
     -3.51649     25.20575      0.00000      0.00000
     -3.50649     24.39093      0.00000      0.00000
     -3.49649     22.37006      0.00000      0.00000
     -3.48649     20.38955      0.00000      0.00000
     -3.47649     19.95395      0.00000      0.00000
     -3.46649     20.83067      0.00000      0.00000
     -3.45649     23.34637      0.00000      0.00000
     -3.44649     26.47666      0.00000      0.00000
     -3.43649     27.25759      0.00000      0.00000
     -3.42649     26.00765      0.00000      0.00000
     -3.41649     24.07409      0.00000      0.00000
     -3.40649     21.82276      0.00000      0.00000
     -3.39649     19.76248      0.00000      0.00000
     -3.38649     18.76000      0.00000      0.00000
     -3.37649     18.84178      0.00000      0.00000
     -3.36649     19.24482      0.00000      0.00000
     -3.35649     19.69624      0.00000      0.00000
     -3.34649     19.79316      0.00000      0.00000
     -3.33649     19.09768      0.00000      0.00000
     -3.32649     17.91835      0.00000      0.00000
     -3.31649     16.41722      0.00000      0.00000
     -3.30649     14.88356      0.00000      0.00000
     -3.29649     14.74757      0.00000      0.00000
     -3.28649     16.00493      0.00000      0.00000
     -3.27649     17.51773      0.00000      0.00000
     -3.26649     18.80589      0.00000      0.00000
     -3.25649     20.10658      0.00000      0.00000
     -3.24649     20.61620      0.00000      0.00000
     -3.23649     20.99270      0.00000      0.00000
     -3.22649     22.73298      0.00000      0.00000
     -3.21649     25.64760      0.00000      0.00000
     -3.20649     27.98082      0.00000      0.00000
     -3.19649     29.09627      0.00000      0.00000
     -3.18649     30.13753      0.00000      0.00000
     -3.17649     30.96660      0.00000      0.00000
     -3.16649     30.79680      0.00000      0.00000
     -3.15649     31.02518      0.00000      0.00000
     -3.14649     32.20648      0.00000      0.00000
     -3.13649     32.92276      0.00000      0.00000
     -3.12649     32.25423      0.00000      0.00000
     -3.11649     26.05468      0.00000      0.00000
     -3.10649     12.00409      0.00000      0.00000
     -3.09649      7.75710      0.00000      0.00000
     -3.08649     18.80230      0.00000      0.00000
     -3.07649     24.23272      0.00000      0.00000
     -3.06649     23.04755      0.00000      0.00000
     -3.05649     22.46715      0.00000      0.00000
     -3.04649     22.83210      0.00000      0.00000
     -3.03649     22.87223      0.00000      0.00000
     -3.02649     22.36247      0.00000      0.00000
     -3.01649     21.36728      0.00000      0.00000
     -3.00649     20.64067      0.00000      0.00000
     -2.99649     21.56815      0.00000      0.00000
     -2.98649     23.65152      0.00000      0.00000
     -2.97649     25.71125      0.00000      0.00000
     -2.96649     27.74260      0.00000      0.00000
     -2.95649     29.42522      0.00000      0.00000
     -2.94649     31.28474      0.00000      0.00000
     -2.93649     33.41213      0.00000      0.00000
     -2.92649     33.98008      0.00000      0.00000
     -2.91649     29.28459      0.00000      0.00000
     -2.90649     18.08953      0.00000      0.00000
     -2.89649     12.65707      0.00000      0.00000
     -2.88649     15.89401      0.00000      0.00000
     -2.87649     25.59347      0.00000      0.00000
     -2.86649     36.60135      0.00000      0.00000
     -2.85649     37.51451      0.00000      0.00000
     -2.84649     33.14476      0.00000      0.00000
     -2.83649     29.41585      0.00000      0.00000
     -2.82649     27.45954      0.00000      0.00000
     -2.81649     26.95335      0.00000      0.00000
     -2.80649     26.32291      0.00000      0.00000
     -2.79649     24.76588      0.00000      0.00000
     -2.78649     24.11255      0.00000      0.00000
     -2.77649     25.89965      0.00000      0.00000
     -2.76649     28.85116      0.00000      0.00000
     -2.75649     31.30362      0.00000      0.00000
     -2.74649     33.48245      0.00000      0.00000
     -2.73649     36.70228      0.00000      0.00000
     -2.72649     40.82131      0.00000      0.00000
     -2.71649     44.05482      0.00000      0.00000
     -2.70649     45.63930      0.00000      0.00000
     -2.69649     45.92729      0.00000      0.00000
     -2.68649     44.86233      0.00000      0.00000
     -2.67649     42.50194      0.00000      0.00000
     -2.66649     39.45248      0.00000      0.00000
     -2.65649     36.88855      0.00000      0.00000
     -2.64649     34.95524      0.00000      0.00000
     -2.63649     33.04762      0.00000      0.00000
     -2.62649     29.43281      0.00000      0.00000
     -2.61649     20.31091      0.00000      0.00000
     -2.60649      7.59928      0.00000      0.00000
     -2.59649      8.77411      0.00000      0.00000
     -2.58649     19.64641      0.00000      0.00000
     -2.57649     24.48700      0.00000      0.00000
     -2.56649     25.74062      0.00000      0.00000
     -2.55649     27.13888      0.00000      0.00000
     -2.54649     27.61277      0.00000      0.00000
     -2.53649     25.38578      0.00000      0.00000
     -2.52649     22.56905      0.00000      0.00000
     -2.51649     21.90236      0.00000      0.00000
     -2.50649     22.35849      0.00000      0.00000
     -2.49649     19.54775      0.00000      0.00000
     -2.48649      9.24903      0.00000      0.00000
     -2.47649      3.92709      0.00000      0.00000
     -2.46649     13.04308      0.00000      0.00000
     -2.45649     19.92979      0.00000      0.00000
     -2.44649     20.15076      0.00000      0.00000
     -2.43649     18.76098      0.00000      0.00000
     -2.42649     16.79035      0.00000      0.00000
     -2.41649     14.40190      0.00000      0.00000
     -2.40649     12.89111      0.00000      0.00000
     -2.39649     12.80345      0.00000      0.00000
     -2.38649     13.06955      0.00000      0.00000
     -2.37649     12.68527      0.00000      0.00000
     -2.36649     11.84733      0.00000      0.00000
     -2.35649     11.17937      0.00000      0.00000
     -2.34649     10.67435      0.00000      0.00000
     -2.33649      9.77393      0.00000      0.00000
     -2.32649      8.43934      0.00000      0.00000
     -2.31649      7.56690      0.00000      0.00000
     -2.30649      7.31021      0.00000      0.00000
     -2.29649      6.99323      0.00000      0.00000
     -2.28649      6.46927      0.00000      0.00000
     -2.27649      5.82518      0.00000      0.00000
     -2.26649      5.23181      0.00000      0.00000
     -2.25649      4.93040      0.00000      0.00000
     -2.24649      5.11140      0.00000      0.00000
     -2.23649      5.52056      0.00000      0.00000
     -2.22649      5.75025      0.00000      0.00000
     -2.21649      5.97791      0.00000      0.00000
     -2.20649      6.47881      0.00000      0.00000
     -2.19649      7.02931      0.00000      0.00000
     -2.18649      6.89519      0.00000      0.00000
     -2.17649      6.52703      0.00000      0.00000
     -2.16649      6.67005      0.00000      0.00000
     -2.15649      6.98018      0.00000      0.00000
     -2.14649      6.69843      0.00000      0.00000
     -2.13649      5.81033      0.00000      0.00000
     -2.12649      5.11527      0.00000      0.00000
     -2.11649      4.92974      0.00000      0.00000
     -2.10649      5.08925      0.00000      0.00000
     -2.09649      5.35600      0.00000      0.00000
     -2.08649      5.58382      0.00000      0.00000
     -2.07649      6.16335      0.00000      0.00000
     -2.06649      6.74627      0.00000      0.00000
     -2.05649      6.57706      0.00000      0.00000
     -2.04649      6.22223      0.00000      0.00000
     -2.03649      6.16063      0.00000      0.00000
     -2.02649      6.40300      0.00000      0.00000
     -2.01649      6.76589      0.00000      0.00000
     -2.00649      7.15715      0.00000      0.00000
     -1.99649      7.49429      0.00000      0.00000
     -1.98649      7.38499      0.00000      0.00000
     -1.97649      6.87672      0.00000      0.00000
     -1.96649      6.64492      0.00000      0.00000
     -1.95649      6.39152      0.00000      0.00000
     -1.94649      6.06315      0.00000      0.00000
     -1.93649      6.37394      0.00000      0.00000
     -1.92649      6.95991      0.00000      0.00000
     -1.91649      6.89261      0.00000      0.00000
     -1.90649      6.43909      0.00000      0.00000
     -1.89649      5.96613      0.00000      0.00000
     -1.88649      5.68725      0.00000      0.00000
     -1.87649      6.09527      0.00000      0.00000
     -1.86649      7.26603      0.00000      0.00000
     -1.85649      8.40185      0.00000      0.00000
     -1.84649      8.86457      0.00000      0.00000
     -1.83649      8.57031      0.00000      0.00000
     -1.82649      8.11953      0.00000      0.00000
     -1.81649      7.46749      0.00000      0.00000
     -1.80649      7.00414      0.00000      0.00000
     -1.79649      7.15538      0.00000      0.00000
     -1.78649      7.38582      0.00000      0.00000
     -1.77649      7.43792      0.00000      0.00000
     -1.76649      7.53937      0.00000      0.00000
     -1.75649      7.68148      0.00000      0.00000
     -1.74649      7.63546      0.00000      0.00000
     -1.73649      7.87157      0.00000      0.00000
     -1.72649      8.71142      0.00000      0.00000
     -1.71649      9.54329      0.00000      0.00000
     -1.70649      9.83866      0.00000      0.00000
     -1.69649     10.02438      0.00000      0.00000
     -1.68649     10.43605      0.00000      0.00000
     -1.67649     10.84566      0.00000      0.00000
     -1.66649     10.39797      0.00000      0.00000
     -1.65649      9.06281      0.00000      0.00000
     -1.64649      8.21055      0.00000      0.00000
     -1.63649      8.52573      0.00000      0.00000
     -1.62649      9.37702      0.00000      0.00000
     -1.61649      9.85284      0.00000      0.00000
     -1.60649      9.96505      0.00000      0.00000
     -1.59649     10.21197      0.00000      0.00000
     -1.58649     10.49486      0.00000      0.00000
     -1.57649     10.40010      0.00000      0.00000
     -1.56649      9.97908      0.00000      0.00000
     -1.55649      9.71391      0.00000      0.00000
     -1.54649      9.55303      0.00000      0.00000
     -1.53649      9.25029      0.00000      0.00000
     -1.52649      8.78033      0.00000      0.00000
     -1.51649      8.38602      0.00000      0.00000
     -1.50649      8.16517      0.00000      0.00000
     -1.49649      8.23157      0.00000      0.00000
     -1.48649      8.46524      0.00000      0.00000
     -1.47649      8.73121      0.00000      0.00000
     -1.46649      8.90865      0.00000      0.00000
     -1.45649      8.60197      0.00000      0.00000
     -1.44649      8.09701      0.00000      0.00000
     -1.43649      7.86852      0.00000      0.00000
     -1.42649      7.65147      0.00000      0.00000
     -1.41649      7.18611      0.00000      0.00000
     -1.40649      6.95027      0.00000      0.00000
     -1.39649      7.09455      0.00000      0.00000
     -1.38649      7.32493      0.00000      0.00000
     -1.37649      7.41544      0.00000      0.00000
     -1.36649      7.22725      0.00000      0.00000
     -1.35649      6.98633      0.00000      0.00000
     -1.34649      6.91730      0.00000      0.00000
     -1.33649      6.74335      0.00000      0.00000
     -1.32649      6.55305      0.00000      0.00000
     -1.31649      6.65259      0.00000      0.00000
     -1.30649      6.98778      0.00000      0.00000
     -1.29649      7.13525      0.00000      0.00000
     -1.28649      7.02003      0.00000      0.00000
     -1.27649      6.90578      0.00000      0.00000
     -1.26649      6.80396      0.00000      0.00000
     -1.25649      6.38493      0.00000      0.00000
     -1.24649      5.92295      0.00000      0.00000
     -1.23649      6.01626      0.00000      0.00000
     -1.22649      6.46603      0.00000      0.00000
     -1.21649      6.68438      0.00000      0.00000
     -1.20649      6.54000      0.00000      0.00000
     -1.19649      6.38695      0.00000      0.00000
     -1.18649      6.36187      0.00000      0.00000
     -1.17649      5.18996      0.00000      0.00000
     -1.16649     -1.82534      0.00000      0.00000
     -1.15649    -16.00512      0.00000      0.00000
     -1.14649    -24.31824      0.00000      0.00000
     -1.13649    -19.44602      0.00000      0.00000
     -1.12649     -5.38737      0.00000      0.00000
     -1.11649      4.00779      0.00000      0.00000
     -1.10649      5.93849      0.00000      0.00000
     -1.09649      5.38840      0.00000      0.00000
     -1.08649      4.61813      0.00000      0.00000
     -1.07649      4.07266      0.00000      0.00000
     -1.06649      4.10410      0.00000      0.00000
     -1.05649      4.87190      0.00000      0.00000
     -1.04649      5.61012      0.00000      0.00000
     -1.03649      5.69856      0.00000      0.00000
     -1.02649      5.23499      0.00000      0.00000
     -1.01649      4.59481      0.00000      0.00000
     -1.00649      3.97682      0.00000      0.00000
     -0.99649      3.66297      0.00000      0.00000
     -0.98649      3.81099      0.00000      0.00000
     -0.97649      4.08937      0.00000      0.00000
     -0.96649      4.35829      0.00000      0.00000
     -0.95649      4.52089      0.00000      0.00000
     -0.94649      4.43856      0.00000      0.00000
     -0.93649      4.02884      0.00000      0.00000
     -0.92649      3.46835      0.00000      0.00000
     -0.91649      3.39310      0.00000      0.00000
     -0.90649      3.62893      0.00000      0.00000
     -0.89649      3.70888      0.00000      0.00000
     -0.88649      3.68890      0.00000      0.00000
     -0.87649      3.92396      0.00000      0.00000
     -0.86649      4.01286      0.00000      0.00000
     -0.85649      3.61855      0.00000      0.00000
     -0.84649      3.34231      0.00000      0.00000
     -0.83649      3.44101      0.00000      0.00000
     -0.82649      3.39765      0.00000      0.00000
     -0.81649      3.36799      0.00000      0.00000
     -0.80649      3.56897      0.00000      0.00000
     -0.79649      3.62555      0.00000      0.00000
     -0.78649      3.41301      0.00000      0.00000
     -0.77649      3.14349      0.00000      0.00000
     -0.76649      2.83750      0.00000      0.00000
     -0.75649      2.67869      0.00000      0.00000
     -0.74649      2.73330      0.00000      0.00000
     -0.73649      2.89879      0.00000      0.00000
     -0.72649      3.30044      0.00000      0.00000
     -0.71649      3.44089      0.00000      0.00000
     -0.70649      3.08157      0.00000      0.00000
     -0.69649      2.69703      0.00000      0.00000
     -0.68649      2.48079      0.00000      0.00000
     -0.67649      2.36278      0.00000      0.00000
     -0.66649      2.53246      0.00000      0.00000
     -0.65649      2.88608      0.00000      0.00000
     -0.64649      3.17462      0.00000      0.00000
     -0.63649      3.24233      0.00000      0.00000
     -0.62649      2.93644      0.00000      0.00000
     -0.61649      2.45688      0.00000      0.00000
     -0.60649      2.04935      0.00000      0.00000
     -0.59649      1.88202      0.00000      0.00000
     -0.58649      2.01915      0.00000      0.00000
     -0.57649      2.37518      0.00000      0.00000
     -0.56649      2.59257      0.00000      0.00000
     -0.55649      2.57518      0.00000      0.00000
     -0.54649      2.48862      0.00000      0.00000
     -0.53649      2.29269      0.00000      0.00000
     -0.52649      1.97488      0.00000      0.00000
     -0.51649      1.90505      0.00000      0.00000
     -0.50649      2.20073      0.00000      0.00000
     -0.49649      2.45871      0.00000      0.00000
     -0.48649      2.39716      0.00000      0.00000
     -0.47649      2.25644      0.00000      0.00000
     -0.46649      2.04519      0.00000      0.00000
     -0.45649      1.81857      0.00000      0.00000
     -0.44649      1.75245      0.00000      0.00000
     -0.43649      1.77949      0.00000      0.00000
     -0.42649      1.75374      0.00000      0.00000
     -0.41649      1.70222      0.00000      0.00000
     -0.40649      1.76838      0.00000      0.00000
     -0.39649      1.91706      0.00000      0.00000
     -0.38649      1.86764      0.00000      0.00000
     -0.37649      1.64462      0.00000      0.00000
     -0.36649      1.53477      0.00000      0.00000
     -0.35649      1.58192      0.00000      0.00000
     -0.34649      1.69585      0.00000      0.00000
     -0.33649      1.84405      0.00000      0.00000
     -0.32649      1.80642      0.00000      0.00000
     -0.31649      1.43555      0.00000      0.00000
     -0.30649      1.18143      0.00000      0.00000
     -0.29649      1.25410      0.00000      0.00000
     -0.28649      1.40593      0.00000      0.00000
     -0.27649      1.46757      0.00000      0.00000
     -0.26649      1.34177      0.00000      0.00000
     -0.25649      1.10759      0.00000      0.00000
     -0.24649      1.05416      0.00000      0.00000
     -0.23649      1.18571      0.00000      0.00000
     -0.22649      1.27499      0.00000      0.00000
     -0.21649      1.30389      0.00000      0.00000
     -0.20649      1.22354      0.00000      0.00000
     -0.19649      1.00314      0.00000      0.00000
     -0.18649      0.89669      0.00000      0.00000
     -0.17649      0.94811      0.00000      0.00000
     -0.16649      0.89408      0.00000      0.00000
     -0.15649      0.85062      0.00000      0.00000
     -0.14649      0.86368      0.00000      0.00000
     -0.13649      0.38760      0.00000      0.00000
     -0.12649     -3.46630      0.00000      0.00000
     -0.11649    -14.11135      0.00000      0.00000
     -0.10649    -18.59315      0.00000      0.00000
     -0.09649     -8.64027      0.00000      0.00000
     -0.08649     -1.09817      0.00000      0.00000
     -0.07649      0.37759      0.00000      0.00000
     -0.06649      0.41243      0.00000      0.00000
     -0.05649      0.39107      0.00000      0.00000
     -0.04649      0.31892      0.00000      0.00000
     -0.03649     -0.60314      0.00000      0.00000
     -0.02649     -6.71828      0.00000      0.00000
     -0.01649    -22.28526      0.00000      0.00000
     -0.00649    -33.48548      0.00000      0.00000
      0.00351    -25.09757      0.00000      0.00000
      0.01351     -8.83100      0.00000      0.00000
      0.02351     -1.29258      0.00000      0.00000
      0.03351     -0.07296      0.00000      0.00000
      0.04351     -0.00153      0.00000      0.00000
      0.05351      0.00000      0.00000      0.00000
      0.06351      0.00000      0.00000      0.00000
      0.07351      0.00000      0.00000      0.00000
      0.08351      0.00000      0.00000      0.00000
      0.09351      0.00000      0.00000      0.00000
      0.10351      0.00000      0.00000      0.00000
      0.11351      0.00000      0.00000      0.00000
      0.12351      0.00000      0.00000      0.00000
      0.13351      0.00000      0.00000      0.00000
      0.14351      0.00000      0.00000      0.00000
      0.15351      0.00000      0.00000      0.00000
      0.16351      0.00000      0.00000      0.00000
      0.17351      0.00000      0.00000      0.00000
      0.18351      0.00000      0.00000      0.00000
      0.19351      0.00000      0.00000      0.00000
      0.20351      0.00000      0.00000      0.00000
      0.21351      0.00000      0.00000      0.00000
      0.22351      0.00000      0.00000      0.00000
      0.23351      0.00000      0.00000      0.00000
      0.24351      0.00000      0.00000      0.00000
      0.25351      0.00000      0.00000      0.00000
      0.26351      0.00000      0.00000      0.00000
      0.27351      0.00000      0.00000      0.00000
      0.28351      0.00000      0.00000      0.00000
      0.29351      0.00000      0.00000      0.00000
      0.30351      0.00000      0.00000      0.00000
      0.31351      0.00000      0.00000      0.00000
      0.32351      0.00000      0.00000      0.00000
      0.33351      0.00000      0.00000      0.00000
      0.34351      0.00000      0.00000      0.00000
      0.35351      0.00000      0.00000      0.00000
      0.36351      0.00000      0.00000      0.00000
      0.37351      0.00000      0.00000      0.00000
      0.38351      0.00000      0.00000      0.00000
      0.39351      0.00000      0.00000      0.00000
      0.40351      0.00000      0.00000      0.00000
      0.41351      0.00000      0.00000      0.00000
      0.42351      0.00000      0.00000      0.00000
      0.43351      0.00000      0.00000      0.00000
      0.44351      0.00000      0.00000      0.00000
      0.45351      0.00000      0.00000      0.00000
      0.46351     -0.00405      0.00000      0.00000
      0.47351     -0.15133      0.00000      0.00000
      0.48351     -2.08191      0.00000      0.00000
      0.49351    -10.53703      0.00000      0.00000
      0.50351    -19.61914      0.00000      0.00000
      0.51351    -13.43839      0.00000      0.00000
      0.52351     -3.38626      0.00000      0.00000
      0.53351     -0.31391      0.00000      0.00000
      0.54351     -0.01070      0.00000      0.00000
